relative_ms;timestamp_ms;speed_kmh_candidate;battery_percent;voltage_v;current_a;power_w;electrical_power_w;power_provenance;motor_temp_c;battery_temp_c;trip_km;odometer_km;drive_raw_1505_b7;motor_load_raw_be;battery_state_raw_1509_b6;accessory_raw_b0;accessory_raw_b3;source_channel
8868;1787409402636;;;;;;;;;;;;;;;;;1502
9493;1787409403261;0.7;;;;;;;;;;;7;;;;;1505
9702;1787409403470;0.7;;;;;;;;;;716.6;7;;;;;1506
10123;1787409403891;0.7;;;;;;;;;;716.6;7;;;0;1;1508
10323;1787409404091;0.7;48;47.8;0.0;0.0;0.0;1509_direct;;;;716.6;7;0;;0;1;1509
10532;1787409404300;0.7;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;7;0;;0;1;150A
10743;1787409404511;0.7;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;7;0;;0;1;150B
10954;1787409404722;0.7;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;7;0;;0;1;150D
12001;1787409405769;0.7;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;7;0;;0;1;1502
12413;1787409406181;1.4;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;14;0;;0;1;1505
12834;1787409406602;1.4;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;14;0;;0;1;1506
13244;1787409407012;1.4;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;14;0;;0;1;1508
13455;1787409407223;1.4;48;47.8;0.0;0.0;0.0;1509_direct;;;;716.6;14;0;;0;1;1509
13665;1787409407433;1.4;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;14;0;;0;1;150A
13874;1787409407642;1.4;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;14;0;;0;1;150B
14087;1787409407855;1.4;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;14;0;;0;1;150D
15125;1787409408893;1.4;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;14;0;;0;1;1502
15545;1787409409313;0.0;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;0;0;;0;1;1505
15755;1787409409523;0.0;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;0;0;;0;1;1506
16162;1787409409930;0.0;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;0;0;;0;1;1508
16373;1787409410141;0.0;48;47.8;0.0;0.0;0.0;1509_direct;;;;716.6;0;0;;0;1;1509
16586;1787409410354;0.0;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;0;0;;0;1;150A
16797;1787409410565;0.0;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;0;0;;0;1;150B
17004;1787409410772;0.0;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;0;0;;0;1;150D
18048;1787409411816;0.0;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;0;0;;0;1;1502
18465;1787409412233;0.0;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;0;0;;0;1;1505
18674;1787409412442;0.0;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;0;0;;0;1;1506
19096;1787409412864;0.0;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;0;0;;0;1;1508
19295;1787409413063;0.0;48;47.8;0.0;0.0;0.0;1509_direct;;;;716.6;0;0;;0;1;1509
19504;1787409413272;0.0;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;0;0;;0;1;150A
19717;1787409413485;0.0;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;0;0;;0;1;150B
19928;1787409413696;0.0;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;0;0;;0;1;150D
20965;1787409414733;0.0;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;0;0;;0;1;1502
21383;1787409415151;4.9;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;49;0;;0;1;1505
21596;1787409415364;4.9;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;49;0;;0;1;1506
22016;1787409415784;4.9;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;49;0;;0;1;1508
22215;1787409415983;4.9;48;47.8;0.0;0.0;0.0;1509_direct;;;;716.6;49;0;;0;1;1509
22426;1787409416194;4.9;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;49;0;;0;1;150A
22635;1787409416403;4.9;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;49;0;;0;1;150B
22846;1787409416614;4.9;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;49;0;;0;1;150D
23885;1787409417653;4.9;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;49;0;;0;1;1502
24307;1787409418075;4.6;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;46;0;;0;1;1505
24514;1787409418282;4.6;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;46;0;;0;1;1506
24936;1787409418704;4.6;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;46;0;;0;1;1508
25137;1787409418905;4.6;48;47.8;0.0;0.0;0.0;1509_direct;;;;716.6;46;0;;0;1;1509
25346;1787409419114;4.6;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;46;0;;0;1;150A
25556;1787409419324;4.6;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;46;0;;0;1;150B
25767;1787409419535;4.6;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;46;0;;0;1;150D
26806;1787409420574;4.6;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;46;0;;0;1;1502
27226;1787409420994;5.4;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;54;0;;0;1;1505
27437;1787409421205;5.4;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;54;0;;0;1;1506
27857;1787409421625;5.4;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;54;0;;0;1;1508
28052;1787409421820;5.4;48;47.8;0.0;0.0;0.0;1509_direct;;;;716.6;54;0;;0;1;1509
28263;1787409422031;5.4;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;54;0;;0;1;150A
28473;1787409422241;5.4;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;54;0;;0;1;150B
28684;1787409422452;5.4;48;47.8;0.0;0.0;0.0;1509_direct_carried;;;;716.6;54;0;;0;1;150D
