relative_ms;timestamp_ms;speed_kmh_candidate;battery_percent;voltage_v;current_a;power_w;electrical_power_w;power_provenance;motor_temp_c;battery_temp_c;trip_km;odometer_km;drive_raw_1505_b7;motor_load_raw_be;battery_state_raw_1509_b6;accessory_raw_b0;accessory_raw_b3;source_channel
7852;1787244161973;;;;;;;;;;;;;;;;;1502
8261;1787244162382;0.0;;;;;;;;;;;0;;;;;1505
8471;1787244162592;0.0;;;;;;;;;;714.9;0;;;;;1506
8887;1787244163008;0.0;;;;;;;;;;714.9;0;;;0;2;1508
9097;1787244163218;0.0;54;48.3;0.0;0.0;0.0;1509_direct;;;;714.9;0;0;;0;2;1509
9308;1787244163429;0.0;54;48.3;0.0;0.0;0.0;1509_direct_carried;;;;714.9;0;0;;0;2;150A
9720;1787244163841;0.0;54;48.3;0.0;0.0;0.0;1509_direct_carried;;;;714.9;0;0;;0;2;150B
9929;1787244164050;0.0;54;48.3;0.0;0.0;0.0;1509_direct_carried;;;;714.9;0;0;;0;2;150D
11184;1787244165305;0.0;54;48.3;0.0;0.0;0.0;1509_direct_carried;;;;714.9;0;0;;0;2;1502
11600;1787244165721;0.0;54;48.3;0.0;0.0;0.0;1509_direct_carried;;;;714.9;0;0;;0;2;1505
11809;1787244165930;0.0;54;48.3;0.0;0.0;0.0;1509_direct_carried;;;;714.9;0;0;;0;2;1506
12229;1787244166350;0.0;54;48.3;0.0;0.0;0.0;1509_direct_carried;;;;714.9;0;0;;0;2;1508
12429;1787244166550;0.0;54;48.3;0.0;0.0;0.0;1509_direct;;;;714.9;0;0;;0;2;1509
12639;1787244166760;0.0;54;48.3;0.0;0.0;0.0;1509_direct_carried;;;;714.9;0;0;;0;2;150A
12849;1787244166970;0.0;54;48.3;0.0;0.0;0.0;1509_direct_carried;;;;714.9;0;0;;0;2;150B
13061;1787244167182;0.0;54;48.3;0.0;0.0;0.0;1509_direct_carried;;;;714.9;0;0;;0;2;150D
14102;1787244168223;0.0;54;48.3;0.0;0.0;0.0;1509_direct_carried;;;;714.9;0;0;;0;2;1502
14519;1787244168640;0.0;54;48.3;0.0;0.0;0.0;1509_direct_carried;;;;714.9;0;0;;0;2;1505
14728;1787244168849;0.0;54;48.3;0.0;0.0;0.0;1509_direct_carried;;;;714.9;0;0;;0;2;1506
15141;1787244169262;0.0;54;48.3;0.0;0.0;0.0;1509_direct_carried;;;;714.9;0;0;;0;2;1508
15353;1787244169474;0.0;54;48.3;0.0;0.0;0.0;1509_direct;;;;714.9;0;0;;0;2;1509
15556;1787244169677;0.0;54;48.3;0.0;0.0;0.0;1509_direct_carried;;;;714.9;0;0;;0;2;150A
15772;1787244169893;0.0;54;48.3;0.0;0.0;0.0;1509_direct_carried;;;;714.9;0;0;;0;2;150B
15979;1787244170100;0.0;54;48.3;0.0;0.0;0.0;1509_direct_carried;;;;714.9;0;0;;0;2;150D
17019;1787244171140;0.0;54;48.3;0.0;0.0;0.0;1509_direct_carried;;;;714.9;0;0;;0;2;1502
17439;1787244171560;0.0;54;48.3;0.0;0.0;0.0;1509_direct_carried;;;;714.9;0;0;;0;2;1505
17650;1787244171771;0.0;54;48.3;0.0;0.0;0.0;1509_direct_carried;;;;714.9;0;0;;0;2;1506
18060;1787244172181;0.0;54;48.3;0.0;0.0;0.0;1509_direct_carried;;;;714.9;0;0;;0;2;1508
18269;1787244172390;0.0;54;48.3;0.0;0.0;0.0;1509_direct;;;;714.9;0;0;;0;2;1509
18478;1787244172599;0.0;54;48.3;0.0;0.0;0.0;1509_direct_carried;;;;714.9;0;0;;0;2;150A
