relative_ms;timestamp_ms;speed_kmh_candidate;battery_percent;voltage_v;current_a;power_w;electrical_power_w;power_provenance;motor_temp_c;battery_temp_c;trip_km;odometer_km;drive_raw_1505_b7;motor_load_raw_be;battery_state_raw_1509_b6;accessory_raw_b0;accessory_raw_b3;source_channel
63243;1787501296424;2.7;32;46.3;0.0;0.0;0.0;1509_direct_carried;;;;724.3;27;0;;0;2;150B
63455;1787501296636;2.7;32;46.3;0.0;0.0;0.0;1509_direct_carried;;;;724.3;27;0;;0;2;150D
64492;1787501297673;2.7;32;46.3;0.0;0.0;0.0;1509_direct_carried;;;;724.3;27;0;;0;2;1502
64913;1787501298094;4.4;32;46.3;0.0;0.0;0.0;1509_direct_carried;;;;724.3;44;0;;0;2;1505
65123;1787501298304;4.4;32;46.3;0.0;0.0;0.0;1509_direct_carried;;;;724.3;44;0;;0;2;1506
65532;1787501298713;4.4;32;46.3;0.0;0.0;0.0;1509_direct_carried;;;;724.3;44;0;;0;2;1508
65743;1787501298924;4.4;32;46.3;2.0;185.0;92.6;1509_direct;;;;724.3;44;185;;0;2;1509
65953;1787501299134;4.4;32;46.3;2.0;185.0;92.6;1509_direct_carried;;;;724.3;44;185;;0;2;150A
66163;1787501299344;4.4;32;46.3;2.0;185.0;92.6;1509_direct_carried;;;;724.3;44;185;;0;2;150B
66373;1787501299554;4.4;32;46.3;2.0;185.0;92.6;1509_direct_carried;;;;724.3;44;185;;0;2;150D
67413;1787501300594;4.4;32;46.3;2.0;185.0;92.6;1509_direct_carried;;;;724.3;44;185;;0;2;1502
67833;1787501301014;7.2;32;46.3;2.0;185.0;92.6;1509_direct_carried;;;;724.3;72;185;;0;2;1505
68032;1787501301213;7.2;32;46.3;2.0;185.0;92.6;1509_direct_carried;;;;724.3;72;185;;0;2;1506
68454;1787501301635;7.2;32;46.3;2.0;185.0;92.6;1509_direct_carried;;;;724.3;72;185;;0;2;1508
68662;1787501301843;7.2;32;45.8;2.0;91.0;91.6;1509_direct;;;;724.3;72;91;;0;2;1509
68875;1787501302056;7.2;32;45.8;2.0;91.0;91.6;1509_direct_carried;;;;724.3;72;91;;0;2;150A
69083;1787501302264;7.2;32;45.8;2.0;91.0;91.6;1509_direct_carried;;;;724.3;72;91;;0;2;150B
69293;1787501302474;7.2;32;45.8;2.0;91.0;91.6;1509_direct_carried;;;;724.3;72;91;;0;2;150D
70332;1787501303513;7.2;32;45.8;2.0;91.0;91.6;1509_direct_carried;;;;724.3;72;91;;0;2;1502
70754;1787501303935;8.4;32;45.8;2.0;91.0;91.6;1509_direct_carried;;;;724.3;84;91;;0;2;1505
70954;1787501304135;8.4;32;45.8;2.0;91.0;91.6;1509_direct_carried;;;;724.3;84;91;;0;2;1506
71375;1787501304556;8.4;32;45.8;2.0;91.0;91.6;1509_direct_carried;;;;724.3;84;91;;0;2;1508
71582;1787501304763;8.4;32;46.3;0.0;0.0;0.0;1509_direct;;;;724.3;84;0;;0;2;1509
71794;1787501304975;8.4;32;46.3;0.0;0.0;0.0;1509_direct_carried;;;;724.3;84;0;;0;2;150A
72003;1787501305184;8.4;32;46.3;0.0;0.0;0.0;1509_direct_carried;;;;724.3;84;0;;0;2;150B
72214;1787501305395;8.4;32;46.3;0.0;0.0;0.0;1509_direct_carried;;;;724.3;84;0;;0;2;150D
73254;1787501306435;8.4;32;46.3;0.0;0.0;0.0;1509_direct_carried;;;;724.3;84;0;;0;2;1502
73674;1787501306855;12.8;32;46.3;0.0;0.0;0.0;1509_direct_carried;;;;724.3;128;0;;0;2;1505
73875;1787501307056;12.8;32;46.3;0.0;0.0;0.0;1509_direct_carried;;;;724.3;128;0;;0;2;1506
74294;1787501307475;12.8;32;46.3;0.0;0.0;0.0;1509_direct_carried;;;;724.3;128;0;;0;2;1508
74506;1787501307687;12.8;32;44.4;13.0;570.0;577.1999999999999;1509_direct;;;;724.3;128;570;;0;2;1509
74714;1787501307895;12.8;32;44.4;13.0;570.0;577.1999999999999;1509_direct_carried;;;;724.3;128;570;;0;2;150A
74924;1787501308105;12.8;32;44.4;13.0;570.0;577.1999999999999;1509_direct_carried;;;;724.3;128;570;;0;2;150B
75134;1787501308315;12.8;32;44.4;13.0;570.0;577.1999999999999;1509_direct_carried;;;;724.3;128;570;;0;2;150D
76176;1787501309357;12.8;32;44.4;13.0;570.0;577.1999999999999;1509_direct_carried;;;;724.3;128;570;;0;2;1502
76595;1787501309776;19.1;32;44.4;13.0;570.0;577.1999999999999;1509_direct_carried;;;;724.3;191;570;;0;2;1505
76797;1787501309978;19.1;32;44.4;13.0;570.0;577.1999999999999;1509_direct_carried;;;;724.3;191;570;;0;2;1506
77215;1787501310396;19.1;32;44.4;13.0;570.0;577.1999999999999;1509_direct_carried;;;;724.3;191;570;;0;2;1508
77426;1787501310607;19.1;32;46.2;0.0;0.0;0.0;1509_direct;;;;724.3;191;0;;0;2;1509
77636;1787501310817;19.1;32;46.2;0.0;0.0;0.0;1509_direct_carried;;;;724.3;191;0;;0;2;150A
77843;1787501311024;19.1;32;46.2;0.0;0.0;0.0;1509_direct_carried;;;;724.3;191;0;;0;2;150B
78055;1787501311236;19.1;32;46.2;0.0;0.0;0.0;1509_direct_carried;;;;724.3;191;0;;0;2;150D
79095;1787501312276;19.1;32;46.2;0.0;0.0;0.0;1509_direct_carried;;;;724.3;191;0;;0;2;1502
79505;1787501312686;14.8;32;46.2;0.0;0.0;0.0;1509_direct_carried;;;;724.3;148;0;;0;2;1505
79709;1787501312890;14.8;32;46.2;0.0;0.0;0.0;1509_direct_carried;;;;724.3;148;0;;0;2;1506
80131;1787501313312;14.8;32;46.2;0.0;0.0;0.0;1509_direct_carried;;;;724.3;148;0;;0;2;1508
80344;1787501313525;14.8;32;46.2;0.0;0.0;0.0;1509_direct;;;;724.3;148;0;;0;2;1509
80552;1787501313733;14.8;32;46.2;0.0;0.0;0.0;1509_direct_carried;;;;724.3;148;0;;0;2;150A
80765;1787501313946;14.8;32;46.2;0.0;0.0;0.0;1509_direct_carried;;;;724.3;148;0;;0;2;150B
80965;1787501314146;14.8;32;46.2;0.0;0.0;0.0;1509_direct_carried;;;;724.3;148;0;;0;2;150D
82013;1787501315194;14.8;32;46.2;0.0;0.0;0.0;1509_direct_carried;;;;724.3;148;0;;0;2;1502
82421;1787501315602;12.5;32;46.2;0.0;0.0;0.0;1509_direct_carried;;;;724.3;125;0;;0;2;1505
82631;1787501315812;12.5;32;46.2;0.0;0.0;0.0;1509_direct_carried;;;;724.3;125;0;;0;2;1506
83054;1787501316235;12.5;32;46.2;0.0;0.0;0.0;1509_direct_carried;;;;724.3;125;0;;0;2;1508
83263;1787501316444;12.5;32;46.7;0.0;0.0;0.0;1509_direct;;;;724.3;125;0;;0;2;1509
83482;1787501316663;12.5;32;46.7;0.0;0.0;0.0;1509_direct_carried;;;;724.3;125;0;;0;2;150A
83684;1787501316865;12.5;32;46.7;0.0;0.0;0.0;1509_direct_carried;;;;724.3;125;0;;0;2;150B
83883;1787501317064;12.5;32;46.7;0.0;0.0;0.0;1509_direct_carried;;;;724.3;125;0;;0;2;150D
84932;1787501318113;12.5;32;46.7;0.0;0.0;0.0;1509_direct_carried;;;;724.3;125;0;;0;2;1502
85343;1787501318524;3.8;32;46.7;0.0;0.0;0.0;1509_direct_carried;;;;724.3;38;0;;0;2;1505
85552;1787501318733;3.8;32;46.7;0.0;0.0;0.0;1509_direct_carried;;;;724.3;38;0;;0;2;1506
85972;1787501319153;3.8;32;46.7;0.0;0.0;0.0;1509_direct_carried;;;;724.3;38;0;;0;2;1508
86184;1787501319365;3.8;32;46.3;0.0;0.0;0.0;1509_direct;;;;724.3;38;0;;0;2;1509
86393;1787501319574;3.8;32;46.3;0.0;0.0;0.0;1509_direct_carried;;;;724.3;38;0;;0;2;150A
86602;1787501319783;3.8;32;46.3;0.0;0.0;0.0;1509_direct_carried;;;;724.3;38;0;;0;2;150B
86805;1787501319986;3.8;32;46.3;0.0;0.0;0.0;1509_direct_carried;;;;724.3;38;0;;0;2;150D
87856;1787501321037;3.8;32;46.3;0.0;0.0;0.0;1509_direct_carried;;;;724.3;38;0;;0;2;1502
88261;1787501321442;0.0;32;46.3;0.0;0.0;0.0;1509_direct_carried;;;;724.3;0;0;;0;2;1505
88474;1787501321655;0.0;32;46.3;0.0;0.0;0.0;1509_direct_carried;;;;724.3;0;0;;0;2;1506
88894;1787501322075;0.0;32;46.3;0.0;0.0;0.0;1509_direct_carried;;;;724.3;0;0;;0;2;1508
89103;1787501322284;0.0;32;46.2;0.0;0.0;0.0;1509_direct;;;;724.3;0;0;;0;2;1509
89314;1787501322495;0.0;32;46.2;0.0;0.0;0.0;1509_direct_carried;;;;724.3;0;0;;0;2;150A
89515;1787501322696;0.0;32;46.2;0.0;0.0;0.0;1509_direct_carried;;;;724.3;0;0;;0;2;150B
89723;1787501322904;0.0;32;46.2;0.0;0.0;0.0;1509_direct_carried;;;;724.3;0;0;;0;2;150D
90774;1787501323955;0.0;32;46.2;0.0;0.0;0.0;1509_direct_carried;;;;724.3;0;0;;0;2;1502
91183;1787501324364;0.0;32;46.2;0.0;0.0;0.0;1509_direct_carried;;;;724.3;0;0;;0;2;1505
91393;1787501324574;0.0;32;46.2;0.0;0.0;0.0;1509_direct_carried;;;;724.3;0;0;;0;2;1506
91816;1787501324997;0.0;32;46.2;0.0;0.0;0.0;1509_direct_carried;;;;724.3;0;0;;0;2;1508
92026;1787501325207;0.0;32;46.2;0.0;0.0;0.0;1509_direct;;;;724.3;0;0;;0;2;1509
92224;1787501325405;0.0;32;46.2;0.0;0.0;0.0;1509_direct_carried;;;;724.3;0;0;;0;2;150A
92431;1787501325612;0.0;32;46.2;0.0;0.0;0.0;1509_direct_carried;;;;724.3;0;0;;0;2;150B
92646;1787501325827;0.0;32;46.2;0.0;0.0;0.0;1509_direct_carried;;;;724.3;0;0;;0;2;150D
93686;1787501326867;0.0;32;46.2;0.0;0.0;0.0;1509_direct_carried;;;;724.3;0;0;;0;2;1502
94105;1787501327286;0.1;32;46.2;0.0;0.0;0.0;1509_direct_carried;;;;724.3;1;0;;0;2;1505
