relative_ms;timestamp_ms;speed_kmh_candidate;battery_percent;voltage_v;current_a;power_w;motor_temp_c;battery_temp_c;trip_km;odometer_km;drive_raw_1505_b7;motor_load_raw_be;battery_state_raw_1509_b6;accessory_raw_b0;accessory_raw_b3;source_channel
23462;1786821190364;0.0;75;50.6;0.0;0.0;;;;708.1;0;0;;0;2;150B
23676;1786821190578;0.0;75;50.6;0.0;0.0;;;;708.1;0;0;;0;2;150D
24068;1786821190970;0.0;75;50.6;0.0;0.0;;;;708.1;0;0;;0;2;2A00
24709;1786821191611;0.0;75;50.6;0.0;0.0;;;;708.1;0;0;;0;2;1502
24720;1786821191622;0.0;75;50.6;0.0;0.0;;;;708.1;0;0;;0;2;2A01
25127;1786821192029;0.0;75;50.6;0.0;0.0;;;;708.1;0;0;;0;2;1505
25350;1786821192252;0.0;75;50.6;0.0;0.0;;;;708.1;0;0;;0;2;1506
25361;1786821192263;0.0;75;50.6;0.0;0.0;;;;708.1;0;0;;0;2;2A02
25770;1786821192672;0.0;75;50.6;0.0;0.0;;;;708.1;0;0;;0;2;1508
25960;1786821192862;0.0;75;50.6;0.0;0.0;;;;708.1;0;0;;0;2;1509
26014;1786821192916;0.0;75;50.6;0.0;0.0;;;;708.1;0;0;;0;2;2A04
26174;1786821193076;0.0;75;50.6;0.0;0.0;;;;708.1;0;0;;0;2;150A
26388;1786821193290;0.0;75;50.6;0.0;0.0;;;;708.1;0;0;;0;2;150B
26589;1786821193491;0.0;75;50.6;0.0;0.0;;;;708.1;0;0;;0;2;150D
26667;1786821193569;0.0;75;50.6;0.0;0.0;;;;708.1;0;0;;0;2;2A28
27320;1786821194222;0.0;75;50.6;0.0;0.0;;;;708.1;0;0;;0;2;1501
27637;1786821194539;0.0;75;50.6;0.0;0.0;;;;708.1;0;0;;0;2;1502
27983;1786821194885;0.0;75;50.6;0.0;0.0;;;;708.1;0;0;;0;2;1502
28052;1786821194954;0.0;75;50.6;0.0;0.0;;;;708.1;0;0;;0;2;1505
28266;1786821195168;0.0;75;50.6;0.0;0.0;;;;708.1;0;0;;0;2;1506
28636;1786821195538;0.0;75;50.6;0.0;0.0;;;;708.1;0;0;;0;2;1503
28680;1786821195582;0.0;75;50.6;0.0;0.0;;;;708.1;0;0;;0;2;1508
