relative_ms;timestamp_ms;speed_kmh_candidate;battery_percent_raw;battery_percent_stable;battery_stability;voltage_v;current_a;power_w;electrical_power_w;power_provenance;motor_temp_c;battery_temp_c;trip_km;odometer_km;speed_raw_1505_u16be_b6_b7;motor_load_raw_be;light_state_1508_b0;ride_mode_1508_b3;start_mode_1508_b11;source_channel
9172;1787947819646;;;;RESET;;;;;;;;;;;;;;;1502
9792;1787947820266;0.0;;;RESET;;;;;;;;;;0;;;;;1505
10004;1787947820478;0.0;;;RESET;;;;;;;;0.0;736.1;0;;;;;1506
10424;1787947820898;0.0;;;RESET;;;;;;;;0.0;736.1;0;;1;2;0;1508
10636;1787947821110;0.0;70;;WAITING_FOR_REST;50.0;0.0;0.0;0.0;1509_direct;;;0.0;736.1;0;0;1;2;0;1509
10837;1787947821311;0.0;70;;WAITING_FOR_REST;50.0;0.0;0.0;0.0;1509_direct_carried;;;0.0;736.1;0;0;1;2;0;150A
11043;1787947821517;0.0;70;;WAITING_FOR_REST;50.0;0.0;0.0;0.0;1509_direct_carried;;;0.0;736.1;0;0;1;2;0;150B
11255;1787947821729;0.0;70;;WAITING_FOR_REST;50.0;0.0;0.0;0.0;1509_direct_carried;;;0.0;736.1;0;0;1;2;0;150D
12503;1787947822977;0.0;70;;WAITING_FOR_REST;50.0;0.0;0.0;0.0;1509_direct_carried;;;0.0;736.1;0;0;1;2;0;1502
12926;1787947823400;0.0;70;;WAITING_FOR_REST;50.0;0.0;0.0;0.0;1509_direct_carried;;;0.0;736.1;0;0;1;2;0;1505
13135;1787947823609;0.0;70;;WAITING_FOR_REST;50.0;0.0;0.0;0.0;1509_direct_carried;;;0.0;736.1;0;0;1;2;0;1506
13547;1787947824021;0.0;70;;WAITING_FOR_REST;50.0;0.0;0.0;0.0;1509_direct_carried;;;0.0;736.1;0;0;1;2;0;1508
13755;1787947824229;0.0;70;;WAITING_FOR_REST;50.0;0.0;0.0;0.0;1509_direct;;;0.0;736.1;0;0;1;2;0;1509
13964;1787947824438;0.0;70;;WAITING_FOR_REST;50.0;0.0;0.0;0.0;1509_direct_carried;;;0.0;736.1;0;0;1;2;0;150A
14174;1787947824648;0.0;70;;WAITING_FOR_REST;50.0;0.0;0.0;0.0;1509_direct_carried;;;0.0;736.1;0;0;1;2;0;150B
14385;1787947824859;0.0;70;;WAITING_FOR_REST;50.0;0.0;0.0;0.0;1509_direct_carried;;;0.0;736.1;0;0;1;2;0;150D
15426;1787947825900;0.0;70;;WAITING_FOR_REST;50.0;0.0;0.0;0.0;1509_direct_carried;;;0.0;736.1;0;0;1;2;0;1502
15847;1787947826321;0.0;70;;WAITING_FOR_REST;50.0;0.0;0.0;0.0;1509_direct_carried;;;0.0;736.1;0;0;1;2;0;1505
