relative_ms;timestamp_ms;channel;meaning;length;packet_no;changed_bytes;hex;origin;connection_epoch;service_uuid;characteristic_uuid;properties_raw;payload_sha256;public_redaction
64;1787849076126;1506;Trip / Kilometer & Betriebszähler;16;506;–;00-00-1C-97-00-02-3B-B4-00-00-02-DB-00-00-00-00;NOTIFICATION;0;da1a1500-d532-4285-be94-b07a3e11a098;da1a1506-d532-4285-be94-b07a3e11a098;18;;
484;1787849076546;1508;Settings / Licht & Fahrstufe;17;506;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;0;da1a1500-d532-4285-be94-b07a3e11a098;da1a1508-d532-4285-be94-b07a3e11a098;18;;
695;1787849076757;1509;BatteryChange / Akku-Livestand;11;506;–;00-00-FF-FF-51-C7-9C-00-00-00-00;NOTIFICATION;0;da1a1500-d532-4285-be94-b07a3e11a098;da1a1509-d532-4285-be94-b07a3e11a098;18;;
906;1787849076968;150A;MotorUpdate / Motor-Livestand;10;506;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;0;da1a1500-d532-4285-be94-b07a3e11a098;da1a150a-d532-4285-be94-b07a3e11a098;18;;
1114;1787849077176;150B;Motor-/Controllerblock;20;506;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;0;da1a1500-d532-4285-be94-b07a3e11a098;da1a150b-d532-4285-be94-b07a3e11a098;18;;
1326;1787849077388;150D;Fahrstatistik Max/Ø;20;505;–;01-29-00-C9-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;0;da1a1500-d532-4285-be94-b07a3e11a098;da1a150d-d532-4285-be94-b07a3e11a098;18;;
2366;1787849078428;1502;Akkuinformationen;16;507;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;0;da1a1500-d532-4285-be94-b07a3e11a098;da1a1502-d532-4285-be94-b07a3e11a098;18;;
2785;1787849078847;1505;BikePerformance / Fahrleistung;18;507;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;0;da1a1500-d532-4285-be94-b07a3e11a098;da1a1505-d532-4285-be94-b07a3e11a098;18;;
2996;1787849079058;1506;Trip / Kilometer & Betriebszähler;16;507;–;00-00-1C-97-00-02-3B-B4-00-00-02-DB-00-00-00-00;NOTIFICATION;0;da1a1500-d532-4285-be94-b07a3e11a098;da1a1506-d532-4285-be94-b07a3e11a098;18;;
3413;1787849079475;1508;Settings / Licht & Fahrstufe;17;507;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;0;da1a1500-d532-4285-be94-b07a3e11a098;da1a1508-d532-4285-be94-b07a3e11a098;18;;
3614;1787849079676;1509;BatteryChange / Akku-Livestand;11;507;–;00-00-FF-FF-51-C7-9C-00-00-00-00;NOTIFICATION;0;da1a1500-d532-4285-be94-b07a3e11a098;da1a1509-d532-4285-be94-b07a3e11a098;18;;
3823;1787849079885;150A;MotorUpdate / Motor-Livestand;10;507;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;0;da1a1500-d532-4285-be94-b07a3e11a098;da1a150a-d532-4285-be94-b07a3e11a098;18;;
