relative_ms;timestamp_ms;speed_kmh_candidate;battery_percent_raw;battery_percent_stable;battery_stability;voltage_v;current_a;power_w;electrical_power_w;power_provenance;motor_temp_c;battery_temp_c;trip_km;odometer_km;speed_raw_1505_u16be_b6_b7;motor_load_raw_be;light_state_1508_b0;ride_mode_1508_b3;start_mode_1508_b11;source_channel
20967;1787750188070;0.0;97;97;STABLE;52.8;0.0;0.0;0.0;1509_direct;;;;727.6;0;0;0;1;0;1509
21167;1787750188270;0.0;97;97;STABLE;52.8;0.0;0.0;0.0;1509_direct_carried;;;;727.6;0;0;0;1;0;150A
21378;1787750188481;0.0;97;97;STABLE;52.8;0.0;0.0;0.0;1509_direct_carried;;;;727.6;0;0;0;1;0;150B
21587;1787750188690;0.0;97;97;STABLE;52.8;0.0;0.0;0.0;1509_direct_carried;;;;727.6;0;0;0;1;0;150D
22633;1787750189736;0.0;97;97;STABLE;52.8;0.0;0.0;0.0;1509_direct_carried;;;;727.6;0;0;0;1;0;1502
23044;1787750190147;0.0;97;97;STABLE;52.8;0.0;0.0;0.0;1509_direct_carried;;;;727.6;0;0;0;1;0;1505
23257;1787750190360;0.0;97;97;STABLE;52.8;0.0;0.0;0.0;1509_direct_carried;;;;727.6;0;0;0;1;0;1506
23679;1787750190782;0.0;97;97;STABLE;52.8;0.0;0.0;0.0;1509_direct_carried;;;;727.6;0;0;0;1;0;1508
23888;1787750190991;0.0;97;97;WAITING_FOR_REST;52.8;0.0;0.0;0.0;1509_direct;;;;727.6;0;0;0;1;0;1509
24098;1787750191201;0.0;97;97;WAITING_FOR_REST;52.8;0.0;0.0;0.0;1509_direct_carried;;;;727.6;0;0;0;1;0;150A
24307;1787750191410;0.0;97;97;WAITING_FOR_REST;52.8;0.0;0.0;0.0;1509_direct_carried;;;;727.6;0;0;0;1;0;150B
24507;1787750191610;0.0;97;97;WAITING_FOR_REST;52.8;0.0;0.0;0.0;1509_direct_carried;;;;727.6;0;0;0;1;0;150D
25555;1787750192658;0.0;97;97;WAITING_FOR_REST;52.8;0.0;0.0;0.0;1509_direct_carried;;;;727.6;0;0;0;1;0;1502
25976;1787750193079;0.0;97;97;WAITING_FOR_REST;52.8;0.0;0.0;0.0;1509_direct_carried;;;;727.6;0;0;0;1;0;1505
26176;1787750193279;0.0;97;97;WAITING_FOR_REST;52.8;0.0;0.0;0.0;1509_direct_carried;;;;727.6;0;0;0;1;0;1506
26597;1787750193700;0.0;97;97;WAITING_FOR_REST;52.8;0.0;0.0;0.0;1509_direct_carried;;;;727.6;0;0;0;1;0;1508
26808;1787750193911;0.0;97;97;WAITING_FOR_REST;52.8;0.0;0.0;0.0;1509_direct;;;;727.6;0;0;0;1;0;1509
27018;1787750194121;0.0;97;97;WAITING_FOR_REST;52.8;0.0;0.0;0.0;1509_direct_carried;;;;727.6;0;0;0;1;0;150A
27227;1787750194330;0.0;97;97;WAITING_FOR_REST;52.8;0.0;0.0;0.0;1509_direct_carried;;;;727.6;0;0;0;1;0;150B
27438;1787750194541;0.0;97;97;WAITING_FOR_REST;52.8;0.0;0.0;0.0;1509_direct_carried;;;;727.6;0;0;0;1;0;150D
28478;1787750195581;0.0;97;97;WAITING_FOR_REST;52.8;0.0;0.0;0.0;1509_direct_carried;;;;727.6;0;0;0;1;0;1502
28894;1787750195997;0.0;97;97;WAITING_FOR_REST;52.8;0.0;0.0;0.0;1509_direct_carried;;;;727.6;0;0;0;1;0;1505
