timestamp_ms;scan_id;record_kind;outcome;callback_received;service_uuid;characteristic_uuid;short_id;properties;properties_raw;status;length;hex;payload_valid;payload_sha256;public_redaction;connection_epoch;measurement_connection_epoch;rssi;evidence;meaning
1787750171167;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1509-d532-4285-be94-b07a3e11a098;1509;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 bestätigt;NOTIFY_INVENTORY phase=KNOWN_BT638
1787750171167;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1502-d532-4285-be94-b07a3e11a098;1502;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 beobachtet;NOTIFY_INVENTORY phase=KNOWN_BT638
1787750171168;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1505-d532-4285-be94-b07a3e11a098;1505;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 bestätigt;NOTIFY_INVENTORY phase=KNOWN_BT638
1787750171168;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1506-d532-4285-be94-b07a3e11a098;1506;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 bestätigt;NOTIFY_INVENTORY phase=KNOWN_BT638
1787750171168;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1508-d532-4285-be94-b07a3e11a098;1508;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 bestätigt;NOTIFY_INVENTORY phase=KNOWN_BT638
1787750171168;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a150a-d532-4285-be94-b07a3e11a098;150A;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 beobachtet;NOTIFY_INVENTORY phase=KNOWN_BT638
1787750171168;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a150b-d532-4285-be94-b07a3e11a098;150B;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 beobachtet;NOTIFY_INVENTORY phase=KNOWN_BT638
1787750171169;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a150c-d532-4285-be94-b07a3e11a098;150C;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 beobachtet;NOTIFY_INVENTORY phase=KNOWN_BT638
1787750171169;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a150d-d532-4285-be94-b07a3e11a098;150D;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 bestätigt;NOTIFY_INVENTORY phase=KNOWN_BT638
1787750171169;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1514-d532-4285-be94-b07a3e11a098;1514;NOTIFY;16;;0;;false;;;1;0;;SDK vorhanden;NOTIFY_INVENTORY phase=KNOWN_BT638
1787750171170;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1515-d532-4285-be94-b07a3e11a098;1515;NOTIFY;16;;0;;false;;;1;0;;SDK vorhanden;NOTIFY_INVENTORY phase=KNOWN_BT638
1787750171170;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1516-d532-4285-be94-b07a3e11a098;1516;NOTIFY;16;;0;;false;;identity_or_free_form;1;0;;SDK vorhanden;REDACTED_IDENTITY_OR_FREE_FORM
1787750171170;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1517-d532-4285-be94-b07a3e11a098;1517;NOTIFY;16;;0;;false;;identity_or_free_form;1;0;;SDK vorhanden;REDACTED_IDENTITY_OR_FREE_FORM
1787750171171;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1518-d532-4285-be94-b07a3e11a098;1518;NOTIFY;16;;0;;false;;identity_or_free_form;1;0;;SDK vorhanden;REDACTED_IDENTITY_OR_FREE_FORM
1787750171171;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a151d-d532-4285-be94-b07a3e11a098;151D;NOTIFY;16;;0;;false;;;1;0;;SDK vorhanden;NOTIFY_INVENTORY phase=KNOWN_BT638
1787750171171;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;00001801-0000-1000-8000-00805f9b34fb;00002a05-0000-1000-8000-00805f9b34fb;2A05;READ|WRITE|NOTIFY|INDICATE|BROADCAST;123;;0;;false;;;1;0;;Bluetooth-Standard;NOTIFY_INVENTORY phase=REMAINING
1787750171172;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;00001800-0000-1000-8000-00805f9b34fb;00002a00-0000-1000-8000-00805f9b34fb;2A00;READ|NOTIFY;18;;0;;false;;identity_or_free_form;1;0;;Bluetooth-Standard;REDACTED_IDENTITY_OR_FREE_FORM
1787750171172;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1700-d532-4285-be94-b07a3e11a098;da1a1702-d532-4285-be94-b07a3e11a098;1702;NOTIFY;16;;0;;false;;;1;0;;Unbekannt;NOTIFY_INVENTORY phase=REMAINING
1787750171172;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1800-d532-4285-be94-b07a3e11a098;da1a1801-d532-4285-be94-b07a3e11a098;1801;WRITE|NOTIFY;24;;0;;false;;;1;0;;SDK vorhanden;NOTIFY_INVENTORY phase=REMAINING
1787750171172;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1800-d532-4285-be94-b07a3e11a098;da1a1804-d532-4285-be94-b07a3e11a098;1804;WRITE|NOTIFY;24;;0;;false;;;1;0;;SDK vorhanden;NOTIFY_INVENTORY phase=REMAINING
1787750171172;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1900-d532-4285-be94-b07a3e11a098;da1a1903-d532-4285-be94-b07a3e11a098;1903;NOTIFY;16;;0;;false;;;1;0;;Unbekannt;NOTIFY_INVENTORY phase=REMAINING
1787750171173;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1900-d532-4285-be94-b07a3e11a098;da1a1904-d532-4285-be94-b07a3e11a098;1904;WRITE|NOTIFY;24;;0;;false;;;1;0;;Unbekannt;NOTIFY_INVENTORY phase=REMAINING
1787750171175;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1509-d532-4285-be94-b07a3e11a098;1509;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 bestätigt;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=STARTED status=none
1787750171216;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1509-d532-4285-be94-b07a3e11a098;1509;READ|NOTIFY;18;0;0;;false;;;1;0;;BT638 bestätigt;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=SUCCEEDED status=0
1787750171218;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1502-d532-4285-be94-b07a3e11a098;1502;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 beobachtet;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=STARTED status=none
1787750171255;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1502-d532-4285-be94-b07a3e11a098;1502;READ|NOTIFY;18;0;0;;false;;;1;0;;BT638 beobachtet;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=SUCCEEDED status=0
1787750171257;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1505-d532-4285-be94-b07a3e11a098;1505;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 bestätigt;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=STARTED status=none
1787750171297;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1505-d532-4285-be94-b07a3e11a098;1505;READ|NOTIFY;18;0;0;;false;;;1;0;;BT638 bestätigt;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=SUCCEEDED status=0
1787750171300;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1506-d532-4285-be94-b07a3e11a098;1506;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 bestätigt;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=STARTED status=none
1787750171326;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1506-d532-4285-be94-b07a3e11a098;1506;READ|NOTIFY;18;0;0;;false;;;1;0;;BT638 bestätigt;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=SUCCEEDED status=0
1787750171327;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1508-d532-4285-be94-b07a3e11a098;1508;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 bestätigt;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=STARTED status=none
1787750171356;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1508-d532-4285-be94-b07a3e11a098;1508;READ|NOTIFY;18;0;0;;false;;;1;0;;BT638 bestätigt;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=SUCCEEDED status=0
1787750171357;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a150a-d532-4285-be94-b07a3e11a098;150A;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 beobachtet;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=STARTED status=none
1787750171385;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a150a-d532-4285-be94-b07a3e11a098;150A;READ|NOTIFY;18;0;0;;false;;;1;0;;BT638 beobachtet;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=SUCCEEDED status=0
1787750171386;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a150b-d532-4285-be94-b07a3e11a098;150B;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 beobachtet;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=STARTED status=none
1787750171415;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a150b-d532-4285-be94-b07a3e11a098;150B;READ|NOTIFY;18;0;0;;false;;;1;0;;BT638 beobachtet;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=SUCCEEDED status=0
1787750171417;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a150c-d532-4285-be94-b07a3e11a098;150C;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 beobachtet;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=STARTED status=none
1787750171449;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a150c-d532-4285-be94-b07a3e11a098;150C;READ|NOTIFY;18;0;0;;false;;;1;0;;BT638 beobachtet;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=SUCCEEDED status=0
1787750171450;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a150d-d532-4285-be94-b07a3e11a098;150D;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 bestätigt;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=STARTED status=none
1787750171475;scan-1787750166785-e1-dbd4c9a1c389;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a150d-d532-4285-be94-b07a3e11a098;150D;READ|NOTIFY;18;0;0;;false;;;1;0;;BT638 bestätigt;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=SUCCEEDED status=0
