relative_ms;timestamp_ms;channel;meaning;length;packet_no;changed_bytes;hex;origin;connection_epoch
11666;1787069989851;1506;Trip / Kilometer & Betriebszähler;16;2;–;00-00-1B-CC-00-02-2A-38-00-00-02-C7-00-00-00-00;NOTIFICATION;1
12088;1787069990273;1508;Settings / Licht & Fahrstufe;17;2;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
12288;1787069990473;1509;BatteryChange / Akku-Livestand;11;2;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
12497;1787069990682;150A;MotorUpdate / Motor-Livestand;10;2;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
12706;1787069990891;150B;Motor-/Controllerblock;20;2;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
12926;1787069991111;150D;Fahrstatistik Max/Ø;20;2;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
13955;1787069992140;1502;Akkuinformationen;16;3;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
14379;1787069992564;1505;BikePerformance / Fahrleistung;18;3;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
14585;1787069992770;1506;Trip / Kilometer & Betriebszähler;16;3;–;00-00-1B-CC-00-02-2A-38-00-00-02-C7-00-00-00-00;NOTIFICATION;1
15007;1787069993192;1508;Settings / Licht & Fahrstufe;17;3;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
15208;1787069993393;1509;BatteryChange / Akku-Livestand;11;3;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
15419;1787069993604;150A;MotorUpdate / Motor-Livestand;10;3;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
15625;1787069993810;150B;Motor-/Controllerblock;20;3;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
15836;1787069994021;150D;Fahrstatistik Max/Ø;20;3;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
16877;1787069995062;1502;Akkuinformationen;16;4;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
17296;1787069995481;1505;BikePerformance / Fahrleistung;18;4;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
17505;1787069995690;1506;Trip / Kilometer & Betriebszähler;16;4;–;00-00-1B-CC-00-02-2A-38-00-00-02-C7-00-00-00-00;NOTIFICATION;1
18128;1787069996313;1508;Settings / Licht & Fahrstufe;17;4;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
18337;1787069996522;1509;BatteryChange / Akku-Livestand;11;4;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
18547;1787069996732;150A;MotorUpdate / Motor-Livestand;10;4;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
18758;1787069996943;150B;Motor-/Controllerblock;20;4;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
18969;1787069997154;150D;Fahrstatistik Max/Ø;20;4;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
20221;1787069998406;1502;Akkuinformationen;16;5;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
20636;1787069998821;1505;BikePerformance / Fahrleistung;18;5;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
20837;1787069999022;1506;Trip / Kilometer & Betriebszähler;16;5;–;00-00-1B-CC-00-02-2A-38-00-00-02-C7-00-00-00-00;NOTIFICATION;1
21268;1787069999453;1508;Settings / Licht & Fahrstufe;17;5;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
21475;1787069999660;1509;BatteryChange / Akku-Livestand;11;5;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
21676;1787069999861;150A;MotorUpdate / Motor-Livestand;10;5;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
21885;1787070000070;150B;Motor-/Controllerblock;20;5;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
22296;1787070000481;150D;Fahrstatistik Max/Ø;20;5;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
23345;1787070001530;1502;Akkuinformationen;16;6;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
23756;1787070001941;1505;BikePerformance / Fahrleistung;18;6;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
24177;1787070002362;1506;Trip / Kilometer & Betriebszähler;16;6;–;00-00-1B-CC-00-02-2A-38-00-00-02-C7-00-00-00-00;NOTIFICATION;1
24596;1787070002781;1508;Settings / Licht & Fahrstufe;17;6;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
24806;1787070002991;1509;BatteryChange / Akku-Livestand;11;6;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
25005;1787070003190;150A;MotorUpdate / Motor-Livestand;10;6;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
25215;1787070003400;150B;Motor-/Controllerblock;20;6;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
25427;1787070003612;150D;Fahrstatistik Max/Ø;20;6;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
26475;1787070004660;1502;Akkuinformationen;16;7;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
26886;1787070005071;1505;BikePerformance / Fahrleistung;18;7;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
27095;1787070005280;1506;Trip / Kilometer & Betriebszähler;16;7;–;00-00-1B-CC-00-02-2A-38-00-00-02-C7-00-00-00-00;NOTIFICATION;1
27516;1787070005701;1508;Settings / Licht & Fahrstufe;17;7;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
27729;1787070005914;1509;BatteryChange / Akku-Livestand;11;7;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
27925;1787070006110;150A;MotorUpdate / Motor-Livestand;10;7;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
28136;1787070006321;150B;Motor-/Controllerblock;20;7;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
28347;1787070006532;150D;Fahrstatistik Max/Ø;20;7;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
29395;1787070007580;1502;Akkuinformationen;16;8;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
29805;1787070007990;1505;BikePerformance / Fahrleistung;18;8;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
30016;1787070008201;1506;Trip / Kilometer & Betriebszähler;16;8;–;00-00-1B-CC-00-02-2A-38-00-00-02-C7-00-00-00-00;NOTIFICATION;1
30437;1787070008622;1508;Settings / Licht & Fahrstufe;17;8;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
30655;1787070008840;1509;BatteryChange / Akku-Livestand;11;8;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
30847;1787070009032;150A;MotorUpdate / Motor-Livestand;10;8;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
31061;1787070009246;150B;Motor-/Controllerblock;20;8;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
31269;1787070009454;150D;Fahrstatistik Max/Ø;20;8;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
32306;1787070010491;1502;Akkuinformationen;16;9;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
32726;1787070010911;1505;BikePerformance / Fahrleistung;18;9;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
32941;1787070011126;1506;Trip / Kilometer & Betriebszähler;16;9;–;00-00-1B-CC-00-02-2A-38-00-00-02-C7-00-00-00-00;NOTIFICATION;1
33360;1787070011545;1508;Settings / Licht & Fahrstufe;17;9;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
33565;1787070011750;1509;BatteryChange / Akku-Livestand;11;9;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
33767;1787070011952;150A;MotorUpdate / Motor-Livestand;10;9;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
33977;1787070012162;150B;Motor-/Controllerblock;20;9;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
34197;1787070012382;150D;Fahrstatistik Max/Ø;20;9;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
35226;1787070013411;1502;Akkuinformationen;16;10;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
35645;1787070013830;1505;BikePerformance / Fahrleistung;18;10;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
35857;1787070014042;1506;Trip / Kilometer & Betriebszähler;16;10;–;00-00-1B-CC-00-02-2A-38-00-00-02-C7-00-00-00-00;NOTIFICATION;1
36275;1787070014460;1508;Settings / Licht & Fahrstufe;17;10;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
36476;1787070014661;1509;BatteryChange / Akku-Livestand;11;10;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
36686;1787070014871;150A;MotorUpdate / Motor-Livestand;10;10;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
36895;1787070015080;150B;Motor-/Controllerblock;20;10;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
37106;1787070015291;150D;Fahrstatistik Max/Ø;20;10;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
38145;1787070016330;1502;Akkuinformationen;16;11;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
38568;1787070016753;1505;BikePerformance / Fahrleistung;18;11;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
38776;1787070016961;1506;Trip / Kilometer & Betriebszähler;16;11;–;00-00-1B-CC-00-02-2A-38-00-00-02-C7-00-00-00-00;NOTIFICATION;1
39197;1787070017382;1508;Settings / Licht & Fahrstufe;17;11;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
39397;1787070017582;1509;BatteryChange / Akku-Livestand;11;11;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
39607;1787070017792;150A;MotorUpdate / Motor-Livestand;10;11;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
39817;1787070018002;150B;Motor-/Controllerblock;20;11;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
40026;1787070018211;150D;Fahrstatistik Max/Ø;20;11;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
41066;1787070019251;1502;Akkuinformationen;16;12;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
41487;1787070019672;1505;BikePerformance / Fahrleistung;18;12;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
41695;1787070019880;1506;Trip / Kilometer & Betriebszähler;16;12;–;00-00-1B-CC-00-02-2A-38-00-00-02-C7-00-00-00-00;NOTIFICATION;1
42128;1787070020313;1508;Settings / Licht & Fahrstufe;17;12;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
42322;1787070020507;1509;BatteryChange / Akku-Livestand;11;12;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
42526;1787070020711;150A;MotorUpdate / Motor-Livestand;10;12;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
42736;1787070020921;150B;Motor-/Controllerblock;20;12;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
42947;1787070021132;150D;Fahrstatistik Max/Ø;20;12;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
43988;1787070022173;1502;Akkuinformationen;16;13;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
44406;1787070022591;1505;BikePerformance / Fahrleistung;18;13;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
44616;1787070022801;1506;Trip / Kilometer & Betriebszähler;16;13;–;00-00-1B-CC-00-02-2A-38-00-00-02-C7-00-00-00-00;NOTIFICATION;1
45036;1787070023221;1508;Settings / Licht & Fahrstufe;17;13;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
45237;1787070023422;1509;BatteryChange / Akku-Livestand;11;13;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
45446;1787070023631;150A;MotorUpdate / Motor-Livestand;10;13;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
45656;1787070023841;150B;Motor-/Controllerblock;20;13;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
45865;1787070024050;150D;Fahrstatistik Max/Ø;20;13;1;00-09-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
46908;1787070025093;1502;Akkuinformationen;16;14;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
47326;1787070025511;1505;BikePerformance / Fahrleistung;18;14;7;00-00-00-00-FF-FF-00-03-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
47536;1787070025721;1506;Trip / Kilometer & Betriebszähler;16;14;7;00-00-1B-CC-00-02-2A-3A-00-00-02-C7-00-00-00-00;NOTIFICATION;1
47955;1787070026140;1508;Settings / Licht & Fahrstufe;17;14;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
48156;1787070026341;1509;BatteryChange / Akku-Livestand;11;14;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
48366;1787070026551;150A;MotorUpdate / Motor-Livestand;10;14;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
48587;1787070026772;150B;Motor-/Controllerblock;20;14;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
48787;1787070026972;150D;Fahrstatistik Max/Ø;20;14;1;00-0A-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
49829;1787070028014;1502;Akkuinformationen;16;15;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
50248;1787070028433;1505;BikePerformance / Fahrleistung;18;15;7;00-00-00-00-FF-FF-00-01-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
50455;1787070028640;1506;Trip / Kilometer & Betriebszähler;16;15;7;00-00-1B-CC-00-02-2A-3C-00-00-02-C7-00-00-00-00;NOTIFICATION;1
50886;1787070029071;1508;Settings / Licht & Fahrstufe;17;15;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
51077;1787070029262;1509;BatteryChange / Akku-Livestand;11;15;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
51287;1787070029472;150A;MotorUpdate / Motor-Livestand;10;15;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
51495;1787070029680;150B;Motor-/Controllerblock;20;15;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
51707;1787070029892;150D;Fahrstatistik Max/Ø;20;15;–;00-0A-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
52749;1787070030934;1502;Akkuinformationen;16;16;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
53169;1787070031354;1505;BikePerformance / Fahrleistung;18;16;–;00-00-00-00-FF-FF-00-01-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
53379;1787070031564;1506;Trip / Kilometer & Betriebszähler;16;16;7;00-00-1B-CC-00-02-2A-3E-00-00-02-C7-00-00-00-00;NOTIFICATION;1
53808;1787070031993;1508;Settings / Licht & Fahrstufe;17;16;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
53997;1787070032182;1509;BatteryChange / Akku-Livestand;11;16;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
54210;1787070032395;150A;MotorUpdate / Motor-Livestand;10;16;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
54416;1787070032601;150B;Motor-/Controllerblock;20;16;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
54629;1787070032814;150D;Fahrstatistik Max/Ø;20;16;–;00-0A-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
55670;1787070033855;1502;Akkuinformationen;16;17;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
56087;1787070034272;1505;BikePerformance / Fahrleistung;18;17;7;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
56295;1787070034480;1506;Trip / Kilometer & Betriebszähler;16;17;7;00-00-1B-CC-00-02-2A-3F-00-00-02-C7-00-00-00-00;NOTIFICATION;1
56721;1787070034906;1508;Settings / Licht & Fahrstufe;17;17;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
56917;1787070035102;1509;BatteryChange / Akku-Livestand;11;17;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
57126;1787070035311;150A;MotorUpdate / Motor-Livestand;10;17;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
57336;1787070035521;150B;Motor-/Controllerblock;20;17;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
57549;1787070035734;150D;Fahrstatistik Max/Ø;20;17;–;00-0A-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
58586;1787070036771;1502;Akkuinformationen;16;18;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
59008;1787070037193;1505;BikePerformance / Fahrleistung;18;18;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
59219;1787070037404;1506;Trip / Kilometer & Betriebszähler;16;18;–;00-00-1B-CC-00-02-2A-3F-00-00-02-C7-00-00-00-00;NOTIFICATION;1
59625;1787070037810;1508;Settings / Licht & Fahrstufe;17;18;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
59836;1787070038021;1509;BatteryChange / Akku-Livestand;11;18;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
60047;1787070038232;150A;MotorUpdate / Motor-Livestand;10;18;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
60257;1787070038442;150B;Motor-/Controllerblock;20;18;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
60468;1787070038653;150D;Fahrstatistik Max/Ø;20;18;–;00-0A-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
61505;1787070039690;1502;Akkuinformationen;16;19;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
61926;1787070040111;1505;BikePerformance / Fahrleistung;18;19;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
62138;1787070040323;1506;Trip / Kilometer & Betriebszähler;16;19;–;00-00-1B-CC-00-02-2A-3F-00-00-02-C7-00-00-00-00;NOTIFICATION;1
62555;1787070040740;1508;Settings / Licht & Fahrstufe;17;19;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
62758;1787070040943;1509;BatteryChange / Akku-Livestand;11;19;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
62967;1787070041152;150A;MotorUpdate / Motor-Livestand;10;19;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
63180;1787070041365;150B;Motor-/Controllerblock;20;19;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
63387;1787070041572;150D;Fahrstatistik Max/Ø;20;19;–;00-0A-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
64425;1787070042610;1502;Akkuinformationen;16;20;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
64849;1787070043034;1505;BikePerformance / Fahrleistung;18;20;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
65055;1787070043240;1506;Trip / Kilometer & Betriebszähler;16;20;–;00-00-1B-CC-00-02-2A-3F-00-00-02-C7-00-00-00-00;NOTIFICATION;1
65467;1787070043652;1508;Settings / Licht & Fahrstufe;17;20;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
65677;1787070043862;1509;BatteryChange / Akku-Livestand;11;20;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
65885;1787070044070;150A;MotorUpdate / Motor-Livestand;10;20;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
66095;1787070044280;150B;Motor-/Controllerblock;20;20;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
66311;1787070044496;150D;Fahrstatistik Max/Ø;20;20;–;00-0A-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
67346;1787070045531;1502;Akkuinformationen;16;21;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
