relative_ms;timestamp_ms;speed_kmh_candidate;battery_percent;voltage_v;current_a;power_w;electrical_power_w;power_provenance;motor_temp_c;battery_temp_c;trip_km;odometer_km;drive_raw_1505_b7;motor_load_raw_be;battery_state_raw_1509_b6;accessory_raw_b0;accessory_raw_b3;source_channel
1786;1786911165082;;;;;;;;;;;;;;;;;1502
1853;1786911165149;0.0;;;;;;;;;;;0;;;;;1505
1876;1786911165172;0.0;;;;;;;;;;709.1;0;;;;;1506
1931;1786911165227;0.0;;;;;;;;;;709.1;0;;;1;2;1508
1954;1786911165250;0.0;74;50.3;0.0;0.0;0.0;1509_direct;;;;709.1;0;0;;1;2;1509
1987;1786911165283;0.0;74;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;150A
2022;1786911165318;0.0;74;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;150B
2044;1786911165340;0.0;74;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;150D
8608;1786911171904;;;;;;;;;;;;;;;;;1502
9021;1786911172317;0.0;;;;;;;;;;;0;;;;;1505
9223;1786911172519;0.0;;;;;;;;;;709.1;0;;;;;1506
9651;1786911172947;0.0;;;;;;;;;;709.1;0;;;1;2;1508
9853;1786911173149;0.0;75;50.3;0.0;0.0;0.0;1509_direct;;;;709.1;0;0;;1;2;1509
10067;1786911173363;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;150A
10269;1786911173565;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;150B
10486;1786911173782;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;150D
11522;1786911174818;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;1502
11935;1786911175231;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;1505
12150;1786911175446;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;1506
12566;1786911175862;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;1508
12767;1786911176063;0.0;75;50.3;0.0;0.0;0.0;1509_direct;;;;709.1;0;0;;1;2;1509
12981;1786911176277;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;150A
13194;1786911176490;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;150B
13398;1786911176694;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;150D
14445;1786911177741;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;1502
14860;1786911178156;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;1505
15063;1786911178359;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;1506
15480;1786911178776;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;1508
15898;1786911179194;0.0;75;50.3;0.0;0.0;0.0;1509_direct;;;;709.1;0;0;;1;2;1509
16120;1786911179416;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;150A
16325;1786911179621;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;150B
16539;1786911179835;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;150D
17573;1786911180869;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;1502
17988;1786911181284;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;1505
18188;1786911181484;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;1506
18606;1786911181902;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;1508
18820;1786911182116;0.0;75;50.3;0.0;0.0;0.0;1509_direct;;;;709.1;0;0;;1;2;1509
19021;1786911182317;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;150A
19236;1786911182532;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;150B
19450;1786911182746;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;150D
20483;1786911183779;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;1502
20901;1786911184197;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;1505
21113;1786911184409;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;1506
21532;1786911184828;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;1508
21733;1786911185029;0.0;75;50.3;0.0;0.0;0.0;1509_direct;;;;709.1;0;0;;1;2;1509
21947;1786911185243;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;150A
22150;1786911185446;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;150B
22363;1786911185659;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;150D
23410;1786911186706;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;1502
23826;1786911187122;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;1505
24028;1786911187324;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;1506
24445;1786911187741;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;1508
24660;1786911187956;0.0;75;50.3;0.0;0.0;0.0;1509_direct;;;;709.1;0;0;;1;2;1509
24861;1786911188157;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;150A
25078;1786911188374;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;150B
25280;1786911188576;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;150D
26322;1786911189618;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;1502
26743;1786911190039;0.0;75;50.3;0.0;0.0;0.0;1509_direct_carried;;;;709.1;0;0;;1;2;1505
