relative_ms;timestamp_ms;channel;meaning;length;packet_no;changed_bytes;hex;origin;connection_epoch
63025;1786911226321;150B;Motor-/Controllerblock;20;19;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
63241;1786911226537;150D;Fahrstatistik Max/Ø;20;19;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
64284;1786911227580;1502;Akkuinformationen;16;20;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
64702;1786911227998;1505;BikePerformance / Fahrleistung;18;20;7;00-00-00-00-FF-FF-00-01-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
64903;1786911228199;1506;Trip / Kilometer & Betriebszähler;16;20;–;00-00-1B-B3-00-02-26-7B-00-00-02-C5-00-00-00-00;NOTIFICATION;1
65322;1786911228618;1508;Settings / Licht & Fahrstufe;17;20;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
65533;1786911228829;1509;BatteryChange / Akku-Livestand;11;20;–;00-00-FF-FF-4B-C4-7C-00-00-00-00;NOTIFICATION;1
65735;1786911229031;150A;MotorUpdate / Motor-Livestand;10;20;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
65950;1786911229246;150B;Motor-/Controllerblock;20;20;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
66153;1786911229449;150D;Fahrstatistik Max/Ø;20;20;1;00-03-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
67200;1786911230496;1502;Akkuinformationen;16;21;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
67616;1786911230912;1505;BikePerformance / Fahrleistung;18;21;7;00-00-00-00-FF-FF-00-0B-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
67828;1786911231124;1506;Trip / Kilometer & Betriebszähler;16;21;7;00-00-1B-B3-00-02-26-7E-00-00-02-C5-00-00-00-00;NOTIFICATION;1
68245;1786911231541;1508;Settings / Licht & Fahrstufe;17;21;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
68448;1786911231744;1509;BatteryChange / Akku-Livestand;11;21;–;00-00-FF-FF-4B-C4-7C-00-00-00-00;NOTIFICATION;1
68662;1786911231958;150A;MotorUpdate / Motor-Livestand;10;21;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
68863;1786911232159;150B;Motor-/Controllerblock;20;21;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
69075;1786911232371;150D;Fahrstatistik Max/Ø;20;21;1;00-0B-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
70110;1786911233406;1502;Akkuinformationen;16;22;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
70542;1786911233838;1505;BikePerformance / Fahrleistung;18;22;7;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
70744;1786911234040;1506;Trip / Kilometer & Betriebszähler;16;22;7;00-00-1B-B3-00-02-26-80-00-00-02-C5-00-00-00-00;NOTIFICATION;1
71161;1786911234457;1508;Settings / Licht & Fahrstufe;17;22;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
71371;1786911234667;1509;BatteryChange / Akku-Livestand;11;22;–;00-00-FF-FF-4B-C4-7C-00-00-00-00;NOTIFICATION;1
71571;1786911234867;150A;MotorUpdate / Motor-Livestand;10;22;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
71787;1786911235083;150B;Motor-/Controllerblock;20;22;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
71989;1786911235285;150D;Fahrstatistik Max/Ø;20;22;–;00-0B-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
73036;1786911236332;1502;Akkuinformationen;16;23;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
73452;1786911236748;1505;BikePerformance / Fahrleistung;18;23;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
73667;1786911236963;1506;Trip / Kilometer & Betriebszähler;16;23;–;00-00-1B-B3-00-02-26-80-00-00-02-C5-00-00-00-00;NOTIFICATION;1
74082;1786911237378;1508;Settings / Licht & Fahrstufe;17;23;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
74285;1786911237581;1509;BatteryChange / Akku-Livestand;11;23;–;00-00-FF-FF-4B-C4-7C-00-00-00-00;NOTIFICATION;1
74498;1786911237794;150A;MotorUpdate / Motor-Livestand;10;23;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
74700;1786911237996;150B;Motor-/Controllerblock;20;23;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
74914;1786911238210;150D;Fahrstatistik Max/Ø;20;23;–;00-0B-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
75949;1786911239245;1502;Akkuinformationen;16;24;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
76380;1786911239676;1505;BikePerformance / Fahrleistung;18;24;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
76580;1786911239876;1506;Trip / Kilometer & Betriebszähler;16;24;–;00-00-1B-B3-00-02-26-80-00-00-02-C5-00-00-00-00;NOTIFICATION;1
76998;1786911240294;1508;Settings / Licht & Fahrstufe;17;24;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
77212;1786911240508;1509;BatteryChange / Akku-Livestand;11;24;–;00-00-FF-FF-4B-C4-7C-00-00-00-00;NOTIFICATION;1
77412;1786911240708;150A;MotorUpdate / Motor-Livestand;10;24;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
77626;1786911240922;150B;Motor-/Controllerblock;20;24;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
77828;1786911241124;150D;Fahrstatistik Max/Ø;20;24;–;00-0B-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
78874;1786911242170;1502;Akkuinformationen;16;25;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
79294;1786911242590;1505;BikePerformance / Fahrleistung;18;25;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
79504;1786911242800;1506;Trip / Kilometer & Betriebszähler;16;25;–;00-00-1B-B3-00-02-26-80-00-00-02-C5-00-00-00-00;NOTIFICATION;1
79924;1786911243220;1508;Settings / Licht & Fahrstufe;17;25;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
80128;1786911243424;1509;BatteryChange / Akku-Livestand;11;25;–;00-00-FF-FF-4B-C4-7C-00-00-00-00;NOTIFICATION;1
80338;1786911243634;150A;MotorUpdate / Motor-Livestand;10;25;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
80542;1786911243838;150B;Motor-/Controllerblock;20;25;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
80757;1786911244053;150D;Fahrstatistik Max/Ø;20;25;–;00-0B-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
81802;1786911245098;1502;Akkuinformationen;16;26;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
82220;1786911245516;1505;BikePerformance / Fahrleistung;18;26;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
82421;1786911245717;1506;Trip / Kilometer & Betriebszähler;16;26;–;00-00-1B-B3-00-02-26-80-00-00-02-C5-00-00-00-00;NOTIFICATION;1
82836;1786911246132;1508;Settings / Licht & Fahrstufe;17;26;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
83049;1786911246345;1509;BatteryChange / Akku-Livestand;11;26;–;00-00-FF-FF-4B-C4-7C-00-00-00-00;NOTIFICATION;1
83254;1786911246550;150A;MotorUpdate / Motor-Livestand;10;26;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
83467;1786911246763;150B;Motor-/Controllerblock;20;26;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
83669;1786911246965;150D;Fahrstatistik Max/Ø;20;26;–;00-0B-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
84713;1786911248009;1502;Akkuinformationen;16;27;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
85131;1786911248427;1505;BikePerformance / Fahrleistung;18;27;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
85344;1786911248640;1506;Trip / Kilometer & Betriebszähler;16;27;–;00-00-1B-B3-00-02-26-80-00-00-02-C5-00-00-00-00;NOTIFICATION;1
85762;1786911249058;1508;Settings / Licht & Fahrstufe;17;27;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
85963;1786911249259;1509;BatteryChange / Akku-Livestand;11;27;–;00-00-FF-FF-4B-C4-7C-00-00-00-00;NOTIFICATION;1
86176;1786911249472;150A;MotorUpdate / Motor-Livestand;10;27;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
86381;1786911249677;150B;Motor-/Controllerblock;20;27;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
86594;1786911249890;150D;Fahrstatistik Max/Ø;20;27;–;00-0B-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
87641;1786911250937;1502;Akkuinformationen;16;28;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
88059;1786911251355;1505;BikePerformance / Fahrleistung;18;28;7;00-00-00-00-FF-FF-00-15-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
88262;1786911251558;1506;Trip / Kilometer & Betriebszähler;16;28;7;00-00-1B-B3-00-02-26-82-00-00-02-C5-00-00-00-00;NOTIFICATION;1
88676;1786911251972;1508;Settings / Licht & Fahrstufe;17;28;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
88888;1786911252184;1509;BatteryChange / Akku-Livestand;11;28;–;00-00-FF-FF-4B-C4-7C-00-00-00-00;NOTIFICATION;1
89097;1786911252393;150A;MotorUpdate / Motor-Livestand;10;28;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
89306;1786911252602;150B;Motor-/Controllerblock;20;28;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
89509;1786911252805;150D;Fahrstatistik Max/Ø;20;28;1;00-1B-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
90555;1786911253851;1502;Akkuinformationen;16;29;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
90973;1786911254269;1505;BikePerformance / Fahrleistung;18;29;7;00-00-00-00-FF-FF-00-1B-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
91186;1786911254482;1506;Trip / Kilometer & Betriebszähler;16;29;7;00-00-1B-B3-00-02-26-85-00-00-02-C5-00-00-00-00;NOTIFICATION;1
91601;1786911254897;1508;Settings / Licht & Fahrstufe;17;29;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
91804;1786911255100;1509;BatteryChange / Akku-Livestand;11;29;–;00-00-FF-FF-4B-C4-7C-00-00-00-00;NOTIFICATION;1
92016;1786911255312;150A;MotorUpdate / Motor-Livestand;10;29;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
92221;1786911255517;150B;Motor-/Controllerblock;20;29;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
92434;1786911255730;150D;Fahrstatistik Max/Ø;20;29;1;00-1F-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
93478;1786911256774;1502;Akkuinformationen;16;30;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
93894;1786911257190;1505;BikePerformance / Fahrleistung;18;30;7;00-00-00-00-FF-FF-00-25-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
94097;1786911257393;1506;Trip / Kilometer & Betriebszähler;16;30;7;00-00-1B-B3-00-02-26-88-00-00-02-C5-00-00-00-00;NOTIFICATION;1
94515;1786911257811;1508;Settings / Licht & Fahrstufe;17;30;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
94729;1786911258025;1509;BatteryChange / Akku-Livestand;11;30;–;00-00-FF-FF-4B-C4-7C-00-00-00-00;NOTIFICATION;1
94932;1786911258228;150A;MotorUpdate / Motor-Livestand;10;30;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
95145;1786911258441;150B;Motor-/Controllerblock;20;30;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
95348;1786911258644;150D;Fahrstatistik Max/Ø;20;30;1;00-27-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
96394;1786911259690;1502;Akkuinformationen;16;31;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
96807;1786911260103;1505;BikePerformance / Fahrleistung;18;31;0,1,2,3,7;0F-50-0F-50-FF-FF-00-43-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
97025;1786911260321;1506;Trip / Kilometer & Betriebszähler;16;31;7;00-00-1B-B3-00-02-26-8B-00-00-02-C5-00-00-00-00;NOTIFICATION;1
97442;1786911260738;1508;Settings / Licht & Fahrstufe;17;31;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
97643;1786911260939;1509;BatteryChange / Akku-Livestand;11;31;0,1,5,6,10;0F-A0-FF-FF-4B-C1-C0-00-00-00-C6;NOTIFICATION;1
97853;1786911261149;150A;MotorUpdate / Motor-Livestand;10;31;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
98059;1786911261355;150B;Motor-/Controllerblock;20;31;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
98274;1786911261570;150D;Fahrstatistik Max/Ø;20;31;1;00-5B-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
99319;1786911262615;1502;Akkuinformationen;16;32;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
99733;1786911263029;1505;BikePerformance / Fahrleistung;18;32;0,1,2,3,7;01-F4-01-F4-FF-FF-00-6C-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
99936;1786911263232;1506;Trip / Kilometer & Betriebszähler;16;32;7;00-00-1B-B3-00-02-26-8E-00-00-02-C5-00-00-00-00;NOTIFICATION;1
100355;1786911263651;1508;Settings / Licht & Fahrstufe;17;32;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
100569;1786911263865;1509;BatteryChange / Akku-Livestand;11;32;0,1,5,6,10;03-E8-FF-FF-4B-C4-7C-00-00-00-32;NOTIFICATION;1
100770;1786911264066;150A;MotorUpdate / Motor-Livestand;10;32;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
100997;1786911264293;150B;Motor-/Controllerblock;20;32;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
101187;1786911264483;150D;Fahrstatistik Max/Ø;20;32;1;00-70-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
102235;1786911265531;1502;Akkuinformationen;16;33;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
102652;1786911265948;1505;BikePerformance / Fahrleistung;18;33;0,1,2,3,7;00-00-00-00-FF-FF-00-6D-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
102866;1786911266162;1506;Trip / Kilometer & Betriebszähler;16;33;7;00-00-1B-B3-00-02-26-91-00-00-02-C5-00-00-00-00;NOTIFICATION;1
103280;1786911266576;1508;Settings / Licht & Fahrstufe;17;33;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
103482;1786911266778;1509;BatteryChange / Akku-Livestand;11;33;0,1,5,6,10;00-00-FF-FF-4B-C3-B4-00-00-00-00;NOTIFICATION;1
103694;1786911266990;150A;MotorUpdate / Motor-Livestand;10;33;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
103899;1786911267195;150B;Motor-/Controllerblock;20;33;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
104112;1786911267408;150D;Fahrstatistik Max/Ø;20;33;1;00-71-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
105156;1786911268452;1502;Akkuinformationen;16;34;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
105576;1786911268872;1505;BikePerformance / Fahrleistung;18;34;7;00-00-00-00-FF-FF-00-54-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
105773;1786911269069;1506;Trip / Kilometer & Betriebszähler;16;34;7;00-00-1B-B3-00-02-26-94-00-00-02-C5-00-00-00-00;NOTIFICATION;1
106194;1786911269490;1508;Settings / Licht & Fahrstufe;17;34;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
106407;1786911269703;1509;BatteryChange / Akku-Livestand;11;34;5,6;00-00-FF-FF-4B-C4-7C-00-00-00-00;NOTIFICATION;1
106610;1786911269906;150A;MotorUpdate / Motor-Livestand;10;34;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
106823;1786911270119;150B;Motor-/Controllerblock;20;34;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
107037;1786911270333;150D;Fahrstatistik Max/Ø;20;34;–;00-71-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
108071;1786911271367;1502;Akkuinformationen;16;35;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
108489;1786911271785;1505;BikePerformance / Fahrleistung;18;35;0,1,2,3,7;03-E8-03-E8-FF-FF-00-58-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
108703;1786911271999;1506;Trip / Kilometer & Betriebszähler;16;35;7;00-00-1B-B3-00-02-26-97-00-00-02-C5-00-00-00-00;NOTIFICATION;1
109118;1786911272414;1508;Settings / Licht & Fahrstufe;17;35;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
109331;1786911272627;1509;BatteryChange / Akku-Livestand;11;35;5,6;00-00-FF-FF-4B-C3-B4-00-00-00-00;NOTIFICATION;1
109533;1786911272829;150A;MotorUpdate / Motor-Livestand;10;35;0,1;03-E8-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
109749;1786911273045;150B;Motor-/Controllerblock;20;35;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
109952;1786911273248;150D;Fahrstatistik Max/Ø;20;35;–;00-71-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
110997;1786911274293;1502;Akkuinformationen;16;36;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
111414;1786911274710;1505;BikePerformance / Fahrleistung;18;36;0,1,2,3,7;09-C4-09-C4-FF-FF-00-60-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
111614;1786911274910;1506;Trip / Kilometer & Betriebszähler;16;36;7;00-00-1B-B3-00-02-26-9A-00-00-02-C5-00-00-00-00;NOTIFICATION;1
112045;1786911275341;1508;Settings / Licht & Fahrstufe;17;36;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
112246;1786911275542;1509;BatteryChange / Akku-Livestand;11;36;0,1,10;03-E8-FF-FF-4B-C3-B4-00-00-00-32;NOTIFICATION;1
112458;1786911275754;150A;MotorUpdate / Motor-Livestand;10;36;0,1;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
112662;1786911275958;150B;Motor-/Controllerblock;20;36;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
112877;1786911276173;150D;Fahrstatistik Max/Ø;20;36;1;00-77-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
113909;1786911277205;1502;Akkuinformationen;16;37;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
114340;1786911277636;1505;BikePerformance / Fahrleistung;18;37;0,1,2,3,7;07-A8-07-A8-FF-FF-00-7E-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
114542;1786911277838;1506;Trip / Kilometer & Betriebszähler;16;37;7;00-00-1B-B3-00-02-26-9D-00-00-02-C5-00-00-00-00;NOTIFICATION;1
114957;1786911278253;1508;Settings / Licht & Fahrstufe;17;37;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
115172;1786911278468;1509;BatteryChange / Akku-Livestand;11;37;0,1,4,5,6,9,10;1F-40-FF-FF-48-C2-EC-00-00-02-9D;NOTIFICATION;1
115376;1786911278672;150A;MotorUpdate / Motor-Livestand;10;37;0,1;0B-B8-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
115589;1786911278885;150B;Motor-/Controllerblock;20;37;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
115791;1786911279087;150D;Fahrstatistik Max/Ø;20;37;1;00-9C-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
116834;1786911280130;1502;Akkuinformationen;16;38;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
117253;1786911280549;1505;BikePerformance / Fahrleistung;18;38;0,1,2,3,7;00-00-00-00-FF-FF-00-A1-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
117465;1786911280761;1506;Trip / Kilometer & Betriebszähler;16;38;7;00-00-1B-B3-00-02-26-A0-00-00-02-C5-00-00-00-00;NOTIFICATION;1
117883;1786911281179;1508;Settings / Licht & Fahrstufe;17;38;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
118086;1786911281382;1509;BatteryChange / Akku-Livestand;11;38;0,1,4,5,6,9,10;00-00-FF-FF-46-C3-50-00-00-00-00;NOTIFICATION;1
118297;1786911281593;150A;MotorUpdate / Motor-Livestand;10;38;0,1;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
118497;1786911281793;150B;Motor-/Controllerblock;20;38;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
118711;1786911282007;150D;Fahrstatistik Max/Ø;20;38;1;00-A5-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
119760;1786911283056;1502;Akkuinformationen;16;39;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
120174;1786911283470;1505;BikePerformance / Fahrleistung;18;39;7;00-00-00-00-FF-FF-00-94-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
120376;1786911283672;1506;Trip / Kilometer & Betriebszähler;16;39;7;00-00-1B-B3-00-02-26-A3-00-00-02-C5-00-00-00-00;NOTIFICATION;1
120796;1786911284092;1508;Settings / Licht & Fahrstufe;17;39;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
121010;1786911284306;1509;BatteryChange / Akku-Livestand;11;39;6;00-00-FF-FF-46-C3-B4-00-00-00-00;NOTIFICATION;1
121212;1786911284508;150A;MotorUpdate / Motor-Livestand;10;39;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
121427;1786911284723;150B;Motor-/Controllerblock;20;39;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
121630;1786911284926;150D;Fahrstatistik Max/Ø;20;39;–;00-A5-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
