relative_ms;timestamp_ms;channel;meaning;length;packet_no;changed_bytes;hex;origin;connection_epoch;service_uuid;characteristic_uuid;properties_raw;payload_sha256;public_redaction
39667;1787508619717;1509;BatteryChange / Akku-Livestand;11;11;–;00-00-FF-FF-20-B4-78-00-00-00-00;NOTIFICATION;1;da1a1500-d532-4285-be94-b07a3e11a098;da1a1509-d532-4285-be94-b07a3e11a098;18;;
39880;1787508619930;150A;MotorUpdate / Motor-Livestand;10;11;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1;da1a1500-d532-4285-be94-b07a3e11a098;da1a150a-d532-4285-be94-b07a3e11a098;18;;
40089;1787508620139;150B;Motor-/Controllerblock;20;11;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1;da1a1500-d532-4285-be94-b07a3e11a098;da1a150b-d532-4285-be94-b07a3e11a098;18;;
40301;1787508620351;150D;Fahrstatistik Max/Ø;20;11;–;00-01-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1;da1a1500-d532-4285-be94-b07a3e11a098;da1a150d-d532-4285-be94-b07a3e11a098;18;;
41341;1787508621391;1502;Akkuinformationen;16;12;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1;da1a1500-d532-4285-be94-b07a3e11a098;da1a1502-d532-4285-be94-b07a3e11a098;18;;
41759;1787508621809;1505;BikePerformance / Fahrleistung;18;12;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1;da1a1500-d532-4285-be94-b07a3e11a098;da1a1505-d532-4285-be94-b07a3e11a098;18;;
41958;1787508622008;1506;Trip / Kilometer & Betriebszähler;16;12;–;00-00-1C-53-00-02-35-C3-00-00-02-D5-00-00-00-00;NOTIFICATION;1;da1a1500-d532-4285-be94-b07a3e11a098;da1a1506-d532-4285-be94-b07a3e11a098;18;;
42379;1787508622429;1508;Settings / Licht & Fahrstufe;17;12;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1;da1a1500-d532-4285-be94-b07a3e11a098;da1a1508-d532-4285-be94-b07a3e11a098;18;;
42591;1787508622641;1509;BatteryChange / Akku-Livestand;11;12;–;00-00-FF-FF-20-B4-78-00-00-00-00;NOTIFICATION;1;da1a1500-d532-4285-be94-b07a3e11a098;da1a1509-d532-4285-be94-b07a3e11a098;18;;
42800;1787508622850;150A;MotorUpdate / Motor-Livestand;10;12;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1;da1a1500-d532-4285-be94-b07a3e11a098;da1a150a-d532-4285-be94-b07a3e11a098;18;;
43009;1787508623059;150B;Motor-/Controllerblock;20;12;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1;da1a1500-d532-4285-be94-b07a3e11a098;da1a150b-d532-4285-be94-b07a3e11a098;18;;
43219;1787508623269;150D;Fahrstatistik Max/Ø;20;12;–;00-01-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1;da1a1500-d532-4285-be94-b07a3e11a098;da1a150d-d532-4285-be94-b07a3e11a098;18;;
44256;1787508624306;1502;Akkuinformationen;16;13;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1;da1a1500-d532-4285-be94-b07a3e11a098;da1a1502-d532-4285-be94-b07a3e11a098;18;;
