relative_ms;timestamp_ms;channel;meaning;length;packet_no;changed_bytes;hex;origin;connection_epoch
9901;1786979156993;150D;Fahrstatistik Max/Ø;20;1;0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
10936;1786979158028;1502;Akkuinformationen;16;2;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
11352;1786979158444;1505;BikePerformance / Fahrleistung;18;2;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
11566;1786979158658;1506;Trip / Kilometer & Betriebszähler;16;2;–;00-00-1B-BB-00-02-27-3B-00-00-02-C5-00-00-00-00;NOTIFICATION;1
11983;1786979159075;1508;Settings / Licht & Fahrstufe;17;2;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
12197;1786979159289;1509;BatteryChange / Akku-Livestand;11;2;–;00-00-FF-FF-46-C3-B4-00-00-00-00;NOTIFICATION;1
12396;1786979159488;150A;MotorUpdate / Motor-Livestand;10;2;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
12609;1786979159701;150B;Motor-/Controllerblock;20;2;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
12810;1786979159902;150D;Fahrstatistik Max/Ø;20;2;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
13858;1786979160950;1502;Akkuinformationen;16;3;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
14276;1786979161368;1505;BikePerformance / Fahrleistung;18;3;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
14477;1786979161569;1506;Trip / Kilometer & Betriebszähler;16;3;–;00-00-1B-BB-00-02-27-3B-00-00-02-C5-00-00-00-00;NOTIFICATION;1
14910;1786979162002;1508;Settings / Licht & Fahrstufe;17;3;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
15108;1786979162200;1509;BatteryChange / Akku-Livestand;11;3;–;00-00-FF-FF-46-C3-B4-00-00-00-00;NOTIFICATION;1
15321;1786979162413;150A;MotorUpdate / Motor-Livestand;10;3;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
15527;1786979162619;150B;Motor-/Controllerblock;20;3;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
15739;1786979162831;150D;Fahrstatistik Max/Ø;20;3;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
16774;1786979163866;1502;Akkuinformationen;16;4;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
17190;1786979164282;1505;BikePerformance / Fahrleistung;18;4;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
17405;1786979164497;1506;Trip / Kilometer & Betriebszähler;16;4;–;00-00-1B-BB-00-02-27-3B-00-00-02-C5-00-00-00-00;NOTIFICATION;1
17821;1786979164913;1508;Settings / Licht & Fahrstufe;17;4;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
18021;1786979165113;1509;BatteryChange / Akku-Livestand;11;4;–;00-00-FF-FF-46-C3-B4-00-00-00-00;NOTIFICATION;1
18234;1786979165326;150A;MotorUpdate / Motor-Livestand;10;4;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
18451;1786979165543;150B;Motor-/Controllerblock;20;4;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
18652;1786979165744;150D;Fahrstatistik Max/Ø;20;4;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
19696;1786979166788;1502;Akkuinformationen;16;5;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
20123;1786979167215;1505;BikePerformance / Fahrleistung;18;5;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
20316;1786979167408;1506;Trip / Kilometer & Betriebszähler;16;5;–;00-00-1B-BB-00-02-27-3B-00-00-02-C5-00-00-00-00;NOTIFICATION;1
20732;1786979167824;1508;Settings / Licht & Fahrstufe;17;5;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
20946;1786979168038;1509;BatteryChange / Akku-Livestand;11;5;–;00-00-FF-FF-46-C3-B4-00-00-00-00;NOTIFICATION;1
21158;1786979168250;150A;MotorUpdate / Motor-Livestand;10;5;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
21363;1786979168455;150B;Motor-/Controllerblock;20;5;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
21576;1786979168668;150D;Fahrstatistik Max/Ø;20;5;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
22609;1786979169701;1502;Akkuinformationen;16;6;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
23036;1786979170128;1505;BikePerformance / Fahrleistung;18;6;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
23239;1786979170331;1506;Trip / Kilometer & Betriebszähler;16;6;–;00-00-1B-BB-00-02-27-3B-00-00-02-C5-00-00-00-00;NOTIFICATION;1
23655;1786979170747;1508;Settings / Licht & Fahrstufe;17;6;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
23870;1786979170962;1509;BatteryChange / Akku-Livestand;11;6;–;00-00-FF-FF-46-C3-B4-00-00-00-00;NOTIFICATION;1
24076;1786979171168;150A;MotorUpdate / Motor-Livestand;10;6;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
24288;1786979171380;150B;Motor-/Controllerblock;20;6;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
24488;1786979171580;150D;Fahrstatistik Max/Ø;20;6;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
25534;1786979172626;1502;Akkuinformationen;16;7;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
25958;1786979173050;1505;BikePerformance / Fahrleistung;18;7;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
26158;1786979173250;1506;Trip / Kilometer & Betriebszähler;16;7;–;00-00-1B-BB-00-02-27-3B-00-00-02-C5-00-00-00-00;NOTIFICATION;1
26571;1786979173663;1508;Settings / Licht & Fahrstufe;17;7;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
26784;1786979173876;1509;BatteryChange / Akku-Livestand;11;7;–;00-00-FF-FF-46-C3-B4-00-00-00-00;NOTIFICATION;1
26998;1786979174090;150A;MotorUpdate / Motor-Livestand;10;7;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
27200;1786979174292;150B;Motor-/Controllerblock;20;7;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
27418;1786979174510;150D;Fahrstatistik Max/Ø;20;7;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
28448;1786979175540;1502;Akkuinformationen;16;8;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
28866;1786979175958;1505;BikePerformance / Fahrleistung;18;8;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
29079;1786979176171;1506;Trip / Kilometer & Betriebszähler;16;8;–;00-00-1B-BB-00-02-27-3B-00-00-02-C5-00-00-00-00;NOTIFICATION;1
29495;1786979176587;1508;Settings / Licht & Fahrstufe;17;8;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
29699;1786979176791;1509;BatteryChange / Akku-Livestand;11;8;–;00-00-FF-FF-46-C3-B4-00-00-00-00;NOTIFICATION;1
29912;1786979177004;150A;MotorUpdate / Motor-Livestand;10;8;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
30125;1786979177217;150B;Motor-/Controllerblock;20;8;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
30552;1786979177644;150D;Fahrstatistik Max/Ø;20;8;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
31577;1786979178669;1502;Akkuinformationen;16;9;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
31992;1786979179084;1505;BikePerformance / Fahrleistung;18;9;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
32207;1786979179299;1506;Trip / Kilometer & Betriebszähler;16;9;–;00-00-1B-BB-00-02-27-3B-00-00-02-C5-00-00-00-00;NOTIFICATION;1
32622;1786979179714;1508;Settings / Licht & Fahrstufe;17;9;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
32824;1786979179916;1509;BatteryChange / Akku-Livestand;11;9;–;00-00-FF-FF-46-C3-B4-00-00-00-00;NOTIFICATION;1
33039;1786979180131;150A;MotorUpdate / Motor-Livestand;10;9;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
33252;1786979180344;150B;Motor-/Controllerblock;20;9;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
33465;1786979180557;150D;Fahrstatistik Max/Ø;20;9;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
34502;1786979181594;1502;Akkuinformationen;16;10;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
34919;1786979182011;1505;BikePerformance / Fahrleistung;18;10;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
35122;1786979182214;1506;Trip / Kilometer & Betriebszähler;16;10;–;00-00-1B-BB-00-02-27-3B-00-00-02-C5-00-00-00-00;NOTIFICATION;1
35537;1786979182629;1508;Settings / Licht & Fahrstufe;17;10;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
35754;1786979182846;1509;BatteryChange / Akku-Livestand;11;10;–;00-00-FF-FF-46-C3-B4-00-00-00-00;NOTIFICATION;1
35967;1786979183059;150A;MotorUpdate / Motor-Livestand;10;10;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
36170;1786979183262;150B;Motor-/Controllerblock;20;10;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
36382;1786979183474;150D;Fahrstatistik Max/Ø;20;10;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
37419;1786979184511;1502;Akkuinformationen;16;11;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
37833;1786979184925;1505;BikePerformance / Fahrleistung;18;11;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
38047;1786979185139;1506;Trip / Kilometer & Betriebszähler;16;11;–;00-00-1B-BB-00-02-27-3B-00-00-02-C5-00-00-00-00;NOTIFICATION;1
38470;1786979185562;1508;Settings / Licht & Fahrstufe;17;11;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
38665;1786979185757;1509;BatteryChange / Akku-Livestand;11;11;–;00-00-FF-FF-46-C3-B4-00-00-00-00;NOTIFICATION;1
38880;1786979185972;150A;MotorUpdate / Motor-Livestand;10;11;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
39090;1786979186182;150B;Motor-/Controllerblock;20;11;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
39293;1786979186385;150D;Fahrstatistik Max/Ø;20;11;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
40352;1786979187444;1502;Akkuinformationen;16;12;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
40757;1786979187849;1505;BikePerformance / Fahrleistung;18;12;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
40960;1786979188052;1506;Trip / Kilometer & Betriebszähler;16;12;–;00-00-1B-BB-00-02-27-3B-00-00-02-C5-00-00-00-00;NOTIFICATION;1
41380;1786979188472;1508;Settings / Licht & Fahrstufe;17;12;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
41593;1786979188685;1509;BatteryChange / Akku-Livestand;11;12;–;00-00-FF-FF-46-C3-B4-00-00-00-00;NOTIFICATION;1
41795;1786979188887;150A;MotorUpdate / Motor-Livestand;10;12;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
42019;1786979189111;150B;Motor-/Controllerblock;20;12;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
42222;1786979189314;150D;Fahrstatistik Max/Ø;20;12;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
43254;1786979190346;1502;Akkuinformationen;16;13;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
43671;1786979190763;1505;BikePerformance / Fahrleistung;18;13;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
43885;1786979190977;1506;Trip / Kilometer & Betriebszähler;16;13;–;00-00-1B-BB-00-02-27-3B-00-00-02-C5-00-00-00-00;NOTIFICATION;1
44301;1786979191393;1508;Settings / Licht & Fahrstufe;17;13;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
44504;1786979191596;1509;BatteryChange / Akku-Livestand;11;13;–;00-00-FF-FF-46-C3-B4-00-00-00-00;NOTIFICATION;1
44719;1786979191811;150A;MotorUpdate / Motor-Livestand;10;13;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
44929;1786979192021;150B;Motor-/Controllerblock;20;13;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
45134;1786979192226;150D;Fahrstatistik Max/Ø;20;13;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
46182;1786979193274;1502;Akkuinformationen;16;14;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
46599;1786979193691;1505;BikePerformance / Fahrleistung;18;14;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
46801;1786979193893;1506;Trip / Kilometer & Betriebszähler;16;14;–;00-00-1B-BB-00-02-27-3B-00-00-02-C5-00-00-00-00;NOTIFICATION;1
47218;1786979194310;1508;Settings / Licht & Fahrstufe;17;14;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
47432;1786979194524;1509;BatteryChange / Akku-Livestand;11;14;–;00-00-FF-FF-46-C3-B4-00-00-00-00;NOTIFICATION;1
47646;1786979194738;150A;MotorUpdate / Motor-Livestand;10;14;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
47847;1786979194939;150B;Motor-/Controllerblock;20;14;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
48061;1786979195153;150D;Fahrstatistik Max/Ø;20;14;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
49096;1786979196188;1502;Akkuinformationen;16;15;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
49511;1786979196603;1505;BikePerformance / Fahrleistung;18;15;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
49728;1786979196820;1506;Trip / Kilometer & Betriebszähler;16;15;–;00-00-1B-BB-00-02-27-3B-00-00-02-C5-00-00-00-00;NOTIFICATION;1
50143;1786979197235;1508;Settings / Licht & Fahrstufe;17;15;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
50355;1786979197447;1509;BatteryChange / Akku-Livestand;11;15;–;00-00-FF-FF-46-C3-B4-00-00-00-00;NOTIFICATION;1
50558;1786979197650;150A;MotorUpdate / Motor-Livestand;10;15;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
50771;1786979197863;150B;Motor-/Controllerblock;20;15;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
50973;1786979198065;150D;Fahrstatistik Max/Ø;20;15;1;00-01-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
52023;1786979199115;1502;Akkuinformationen;16;16;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
52435;1786979199527;1505;BikePerformance / Fahrleistung;18;16;7;00-00-00-00-FF-FF-00-03-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
52638;1786979199730;1506;Trip / Kilometer & Betriebszähler;16;16;7;00-00-1B-BB-00-02-27-3C-00-00-02-C5-00-00-00-00;NOTIFICATION;1
53066;1786979200158;1508;Settings / Licht & Fahrstufe;17;16;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
53268;1786979200360;1509;BatteryChange / Akku-Livestand;11;16;–;00-00-FF-FF-46-C3-B4-00-00-00-00;NOTIFICATION;1
53482;1786979200574;150A;MotorUpdate / Motor-Livestand;10;16;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
53684;1786979200776;150B;Motor-/Controllerblock;20;16;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
53899;1786979200991;150D;Fahrstatistik Max/Ø;20;16;1;00-03-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
54936;1786979202028;1502;Akkuinformationen;16;17;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
55351;1786979202443;1505;BikePerformance / Fahrleistung;18;17;–;00-00-00-00-FF-FF-00-03-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
55567;1786979202659;1506;Trip / Kilometer & Betriebszähler;16;17;7;00-00-1B-BB-00-02-27-3D-00-00-02-C5-00-00-00-00;NOTIFICATION;1
55977;1786979203069;1508;Settings / Licht & Fahrstufe;17;17;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
56195;1786979203287;1509;BatteryChange / Akku-Livestand;11;17;–;00-00-FF-FF-46-C3-B4-00-00-00-00;NOTIFICATION;1
56397;1786979203489;150A;MotorUpdate / Motor-Livestand;10;17;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
56612;1786979203704;150B;Motor-/Controllerblock;20;17;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
56815;1786979203907;150D;Fahrstatistik Max/Ø;20;17;1;00-08-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
57861;1786979204953;1502;Akkuinformationen;16;18;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
58278;1786979205370;1505;BikePerformance / Fahrleistung;18;18;7;00-00-00-00-FF-FF-00-0E-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
58479;1786979205571;1506;Trip / Kilometer & Betriebszähler;16;18;7;00-00-1B-BB-00-02-27-40-00-00-02-C5-00-00-00-00;NOTIFICATION;1
58908;1786979206000;1508;Settings / Licht & Fahrstufe;17;18;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
59109;1786979206201;1509;BatteryChange / Akku-Livestand;11;18;–;00-00-FF-FF-46-C3-B4-00-00-00-00;NOTIFICATION;1
59322;1786979206414;150A;MotorUpdate / Motor-Livestand;10;18;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
59524;1786979206616;150B;Motor-/Controllerblock;20;18;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
59740;1786979206832;150D;Fahrstatistik Max/Ø;20;18;1;00-0E-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
60771;1786979207863;1502;Akkuinformationen;16;19;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
61191;1786979208283;1505;BikePerformance / Fahrleistung;18;19;7;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
61405;1786979208497;1506;Trip / Kilometer & Betriebszähler;16;19;7;00-00-1B-BB-00-02-27-42-00-00-02-C5-00-00-00-00;NOTIFICATION;1
61820;1786979208912;1508;Settings / Licht & Fahrstufe;17;19;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
62035;1786979209127;1509;BatteryChange / Akku-Livestand;11;19;–;00-00-FF-FF-46-C3-B4-00-00-00-00;NOTIFICATION;1
62236;1786979209328;150A;MotorUpdate / Motor-Livestand;10;19;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
