relative_ms;timestamp_ms;speed_kmh_candidate;battery_percent_raw;battery_percent_stable;battery_stability;voltage_v;current_a;power_w;electrical_power_w;power_provenance;motor_temp_c;battery_temp_c;trip_km;odometer_km;speed_raw_1505_u16be_b6_b7;motor_load_raw_be;light_state_1508_b0;ride_mode_1508_b3;start_mode_1508_b11;source_channel
29561;1788054854113;13.6;27;;RECOVERING_AFTER_LOAD;44.9;2.0;89.0;89.8;1509_direct_carried;;;0.1;772.8;136;89;1;1;0;1508
29756;1788054854308;13.6;27;;RECOVERING_AFTER_LOAD;44.7;3.0;134.0;134.10000000000002;1509_direct;;;0.1;772.8;136;134;1;1;0;1509
29966;1788054854518;13.6;27;;RECOVERING_AFTER_LOAD;44.7;3.0;134.0;134.10000000000002;1509_direct_carried;;;0.1;772.8;136;134;1;1;0;150A
30177;1788054854729;13.6;27;;RECOVERING_AFTER_LOAD;44.7;3.0;134.0;134.10000000000002;1509_direct_carried;;;0.1;772.8;136;134;1;1;0;150B
30387;1788054854939;13.6;27;;RECOVERING_AFTER_LOAD;44.7;3.0;134.0;134.10000000000002;1509_direct_carried;;;0.1;772.8;136;134;1;1;0;150D
31426;1788054855978;13.6;27;;RECOVERING_AFTER_LOAD;44.7;3.0;134.0;134.10000000000002;1509_direct_carried;;;0.1;772.8;136;134;1;1;0;1502
31852;1788054856404;14.0;27;;RECOVERING_AFTER_LOAD;44.7;3.0;134.0;134.10000000000002;1509_direct_carried;;;0.1;772.8;140;134;1;1;0;1505
32059;1788054856611;14.0;27;;RECOVERING_AFTER_LOAD;44.7;3.0;134.0;134.10000000000002;1509_direct_carried;;;0.1;772.8;140;134;1;1;0;1506
32481;1788054857033;14.0;27;;RECOVERING_AFTER_LOAD;44.7;3.0;134.0;134.10000000000002;1509_direct_carried;;;0.1;772.8;140;134;1;1;0;1508
32678;1788054857230;14.0;27;;RECOVERING_AFTER_LOAD;44.8;2.0;44.0;89.6;1509_direct;;;0.1;772.8;140;44;1;1;0;1509
32891;1788054857443;14.0;27;;RECOVERING_AFTER_LOAD;44.8;2.0;44.0;89.6;1509_direct_carried;;;0.1;772.8;140;44;1;1;0;150A
33102;1788054857654;14.0;27;;RECOVERING_AFTER_LOAD;44.8;2.0;44.0;89.6;1509_direct_carried;;;0.1;772.8;140;44;1;1;0;150B
33311;1788054857863;14.0;27;;RECOVERING_AFTER_LOAD;44.8;2.0;44.0;89.6;1509_direct_carried;;;0.1;772.8;140;44;1;1;0;150D
34352;1788054858904;14.0;27;;RECOVERING_AFTER_LOAD;44.8;2.0;44.0;89.6;1509_direct_carried;;;0.1;772.8;140;44;1;1;0;1502
34766;1788054859318;12.9;27;;RECOVERING_AFTER_LOAD;44.8;2.0;44.0;89.6;1509_direct_carried;;;0.1;772.8;129;44;1;1;0;1505
34978;1788054859530;12.9;27;;RECOVERING_AFTER_LOAD;44.8;2.0;44.0;89.6;1509_direct_carried;;;0.1;772.8;129;44;1;1;0;1506
35397;1788054859949;12.9;27;;RECOVERING_AFTER_LOAD;44.8;2.0;44.0;89.6;1509_direct_carried;;;0.1;772.8;129;44;1;1;0;1508
35596;1788054860148;12.9;27;;RECOVERING_AFTER_LOAD;45.1;0.0;0.0;0.0;1509_direct;;;0.1;772.8;129;0;1;1;0;1509
35806;1788054860358;12.9;27;;RECOVERING_AFTER_LOAD;45.1;0.0;0.0;0.0;1509_direct_carried;;;0.1;772.8;129;0;1;1;0;150A
36017;1788054860569;12.9;27;;RECOVERING_AFTER_LOAD;45.1;0.0;0.0;0.0;1509_direct_carried;;;0.1;772.8;129;0;1;1;0;150B
36226;1788054860778;12.9;27;;RECOVERING_AFTER_LOAD;45.1;0.0;0.0;0.0;1509_direct_carried;;;0.1;772.8;129;0;1;1;0;150D
37271;1788054861823;12.9;27;;RECOVERING_AFTER_LOAD;45.1;0.0;0.0;0.0;1509_direct_carried;;;0.1;772.8;129;0;1;1;0;1502
37691;1788054862243;11.5;27;;RECOVERING_AFTER_LOAD;45.1;0.0;0.0;0.0;1509_direct_carried;;;0.1;772.8;115;0;1;1;0;1505
37902;1788054862454;11.5;27;;RECOVERING_AFTER_LOAD;45.1;0.0;0.0;0.0;1509_direct_carried;;;0.1;772.8;115;0;1;1;0;1506
38322;1788054862874;11.5;27;;RECOVERING_AFTER_LOAD;45.1;0.0;0.0;0.0;1509_direct_carried;;;0.1;772.8;115;0;1;1;0;1508
38516;1788054863068;11.5;27;;RECOVERING_AFTER_LOAD;44.8;2.0;89.0;89.6;1509_direct;;;0.1;772.8;115;89;1;1;0;1509
38726;1788054863278;11.5;27;;RECOVERING_AFTER_LOAD;44.8;2.0;89.0;89.6;1509_direct_carried;;;0.1;772.8;115;89;1;1;0;150A
38937;1788054863489;11.5;27;;RECOVERING_AFTER_LOAD;44.8;2.0;89.0;89.6;1509_direct_carried;;;0.1;772.8;115;89;1;1;0;150B
39147;1788054863699;11.5;27;;RECOVERING_AFTER_LOAD;44.8;2.0;89.0;89.6;1509_direct_carried;;;0.1;772.8;115;89;1;1;0;150D
40190;1788054864742;11.5;27;;RECOVERING_AFTER_LOAD;44.8;2.0;89.0;89.6;1509_direct_carried;;;0.1;772.8;115;89;1;1;0;1502
40609;1788054865161;13.4;27;;RECOVERING_AFTER_LOAD;44.8;2.0;89.0;89.6;1509_direct_carried;;;0.1;772.8;134;89;1;1;0;1505
40819;1788054865371;13.4;27;;RECOVERING_AFTER_LOAD;44.8;2.0;89.0;89.6;1509_direct_carried;;;0.1;772.8;134;89;1;1;0;1506
41238;1788054865790;13.4;27;;RECOVERING_AFTER_LOAD;44.8;2.0;89.0;89.6;1509_direct_carried;;;0.1;772.8;134;89;1;1;0;1508
41438;1788054865990;13.4;27;;RECOVERING_AFTER_LOAD;44.7;3.0;133.0;134.10000000000002;1509_direct;;;0.1;772.8;134;133;1;1;0;1509
41651;1788054866203;13.4;27;;RECOVERING_AFTER_LOAD;44.7;3.0;133.0;134.10000000000002;1509_direct_carried;;;0.1;772.8;134;133;1;1;0;150A
41860;1788054866412;13.4;27;;RECOVERING_AFTER_LOAD;44.7;3.0;133.0;134.10000000000002;1509_direct_carried;;;0.1;772.8;134;133;1;1;0;150B
42071;1788054866623;13.4;27;;RECOVERING_AFTER_LOAD;44.7;3.0;133.0;134.10000000000002;1509_direct_carried;;;0.1;772.8;134;133;1;1;0;150D
43113;1788054867665;13.4;27;;RECOVERING_AFTER_LOAD;44.7;3.0;133.0;134.10000000000002;1509_direct_carried;;;0.1;772.8;134;133;1;1;0;1502
43525;1788054868077;13.2;27;;RECOVERING_AFTER_LOAD;44.7;3.0;133.0;134.10000000000002;1509_direct_carried;;;0.1;772.8;132;133;1;1;0;1505
43740;1788054868292;13.2;27;;RECOVERING_AFTER_LOAD;44.7;3.0;133.0;134.10000000000002;1509_direct_carried;;;0.2;772.9;132;133;1;1;0;1506
44157;1788054868709;13.2;27;;RECOVERING_AFTER_LOAD;44.7;3.0;133.0;134.10000000000002;1509_direct_carried;;;0.2;772.9;132;133;1;1;0;1508
44358;1788054868910;13.2;27;;RECOVERING_AFTER_LOAD;45.3;0.0;0.0;0.0;1509_direct;;;0.2;772.9;132;0;1;1;0;1509
44568;1788054869120;13.2;27;;RECOVERING_AFTER_LOAD;45.3;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;132;0;1;1;0;150A
44778;1788054869330;13.2;27;;RECOVERING_AFTER_LOAD;45.3;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;132;0;1;1;0;150B
44989;1788054869541;13.2;27;;RECOVERING_AFTER_LOAD;45.3;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;132;0;1;1;0;150D
46031;1788054870583;13.2;27;;RECOVERING_AFTER_LOAD;45.3;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;132;0;1;1;0;1502
46451;1788054871003;10.6;27;;RECOVERING_AFTER_LOAD;45.3;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;106;0;1;1;0;1505
46659;1788054871211;10.6;27;;RECOVERING_AFTER_LOAD;45.3;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;106;0;1;1;0;1506
47084;1788054871636;10.6;27;;RECOVERING_AFTER_LOAD;45.3;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;106;0;1;1;0;1508
47291;1788054871843;10.6;27;;RECOVERING_AFTER_LOAD;44.7;3.0;134.0;134.10000000000002;1509_direct;;;0.2;772.9;106;134;1;1;0;1509
47487;1788054872039;10.6;27;;RECOVERING_AFTER_LOAD;44.7;3.0;134.0;134.10000000000002;1509_direct_carried;;;0.2;772.9;106;134;1;1;0;150A
47699;1788054872251;10.6;27;;RECOVERING_AFTER_LOAD;44.7;3.0;134.0;134.10000000000002;1509_direct_carried;;;0.2;772.9;106;134;1;1;0;150B
47909;1788054872461;10.6;27;;RECOVERING_AFTER_LOAD;44.7;3.0;134.0;134.10000000000002;1509_direct_carried;;;0.2;772.9;106;134;1;1;0;150D
48946;1788054873498;10.6;27;;RECOVERING_AFTER_LOAD;44.7;3.0;134.0;134.10000000000002;1509_direct_carried;;;0.2;772.9;106;134;1;1;0;1502
49366;1788054873918;12.6;27;;RECOVERING_AFTER_LOAD;44.7;3.0;134.0;134.10000000000002;1509_direct_carried;;;0.2;772.9;126;134;1;1;0;1505
49577;1788054874129;12.6;27;;RECOVERING_AFTER_LOAD;44.7;3.0;134.0;134.10000000000002;1509_direct_carried;;;0.2;772.9;126;134;1;1;0;1506
50001;1788054874553;12.6;27;;RECOVERING_AFTER_LOAD;44.7;3.0;134.0;134.10000000000002;1509_direct_carried;;;0.2;772.9;126;134;1;1;0;1508
50206;1788054874758;12.6;27;;RECOVERING_AFTER_LOAD;45.3;0.0;0.0;0.0;1509_direct;;;0.2;772.9;126;0;1;1;0;1509
50407;1788054874959;12.6;27;;RECOVERING_AFTER_LOAD;45.3;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;126;0;1;1;0;150A
50620;1788054875172;12.6;27;;RECOVERING_AFTER_LOAD;45.3;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;126;0;1;1;0;150B
50831;1788054875383;12.6;27;;RECOVERING_AFTER_LOAD;45.3;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;126;0;1;1;0;150D
51871;1788054876423;12.6;27;;RECOVERING_AFTER_LOAD;45.3;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;126;0;1;1;0;1502
52292;1788054876844;9.7;27;;RECOVERING_AFTER_LOAD;45.3;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;97;0;1;1;0;1505
52501;1788054877053;9.7;27;;RECOVERING_AFTER_LOAD;45.3;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;97;0;1;1;0;1506
52923;1788054877475;9.7;27;;RECOVERING_AFTER_LOAD;45.3;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;97;0;1;1;0;1508
53121;1788054877673;9.7;27;;RECOVERING_AFTER_LOAD;45.6;0.0;0.0;0.0;1509_direct;;;0.2;772.9;97;0;1;1;0;1509
53332;1788054877884;9.7;27;;RECOVERING_AFTER_LOAD;45.6;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;97;0;1;1;0;150A
53542;1788054878094;9.7;27;;RECOVERING_AFTER_LOAD;45.6;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;97;0;1;1;0;150B
53752;1788054878304;9.7;27;;RECOVERING_AFTER_LOAD;45.6;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;97;0;1;1;0;150D
54790;1788054879342;9.7;27;;RECOVERING_AFTER_LOAD;45.6;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;97;0;1;1;0;1502
55213;1788054879765;1.0;27;;RECOVERING_AFTER_LOAD;45.6;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;10;0;1;1;0;1505
55421;1788054879973;1.0;27;;RECOVERING_AFTER_LOAD;45.6;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;10;0;1;1;0;1506
55843;1788054880395;1.0;27;;RECOVERING_AFTER_LOAD;45.6;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;10;0;1;1;0;1508
56051;1788054880603;1.0;27;;RECOVERING_AFTER_LOAD;45.4;0.0;0.0;0.0;1509_direct;;;0.2;772.9;10;0;1;1;0;1509
56251;1788054880803;1.0;27;;RECOVERING_AFTER_LOAD;45.4;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;10;0;1;1;0;150A
56461;1788054881013;1.0;27;;RECOVERING_AFTER_LOAD;45.4;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;10;0;1;1;0;150B
56672;1788054881224;1.0;27;;RECOVERING_AFTER_LOAD;45.4;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;10;0;1;1;0;150D
57711;1788054882263;1.0;27;;RECOVERING_AFTER_LOAD;45.4;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;10;0;1;1;0;1502
58131;1788054882683;1.5;27;;RECOVERING_AFTER_LOAD;45.4;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;15;0;1;1;0;1505
58340;1788054882892;1.5;27;;RECOVERING_AFTER_LOAD;45.4;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;15;0;1;1;0;1506
58762;1788054883314;1.5;27;;RECOVERING_AFTER_LOAD;45.4;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;15;0;1;1;0;1508
58971;1788054883523;1.5;27;;RECOVERING_AFTER_LOAD;45.4;0.0;0.0;0.0;1509_direct;;;0.2;772.9;15;0;1;1;0;1509
59175;1788054883727;1.5;27;;RECOVERING_AFTER_LOAD;45.4;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;15;0;1;1;0;150A
59382;1788054883934;1.5;27;;RECOVERING_AFTER_LOAD;45.4;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;15;0;1;1;0;150B
59591;1788054884143;1.5;27;;RECOVERING_AFTER_LOAD;45.4;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;15;0;1;1;0;150D
60633;1788054885185;1.5;27;;RECOVERING_AFTER_LOAD;45.4;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;15;0;1;1;0;1502
61052;1788054885604;0.8;27;;RECOVERING_AFTER_LOAD;45.4;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;8;0;1;1;0;1505
61263;1788054885815;0.8;27;;RECOVERING_AFTER_LOAD;45.4;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;8;0;1;1;0;1506
61680;1788054886232;0.8;27;;RECOVERING_AFTER_LOAD;45.4;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;8;0;1;1;0;1508
61882;1788054886434;0.8;27;;RECOVERING_AFTER_LOAD;45.4;0.0;0.0;0.0;1509_direct;;;0.2;772.9;8;0;1;1;0;1509
62092;1788054886644;0.8;27;;RECOVERING_AFTER_LOAD;45.4;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;8;0;1;1;0;150A
62303;1788054886855;0.8;27;;RECOVERING_AFTER_LOAD;45.4;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;8;0;1;1;0;150B
62515;1788054887067;0.8;27;;RECOVERING_AFTER_LOAD;45.4;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;8;0;1;1;0;150D
63551;1788054888103;0.8;27;;RECOVERING_AFTER_LOAD;45.4;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;8;0;1;1;0;1502
63972;1788054888524;0.0;27;;RECOVERING_AFTER_LOAD;45.4;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;0;0;1;1;0;1505
64182;1788054888734;0.0;27;;RECOVERING_AFTER_LOAD;45.4;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;0;0;1;1;0;1506
64603;1788054889155;0.0;27;;RECOVERING_AFTER_LOAD;45.4;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;0;0;1;1;0;1508
64802;1788054889354;0.0;27;;RECOVERING_AFTER_LOAD;45.4;0.0;0.0;0.0;1509_direct;;;0.2;772.9;0;0;1;1;0;1509
65011;1788054889563;0.0;27;;RECOVERING_AFTER_LOAD;45.4;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;0;0;1;1;0;150A
65225;1788054889777;0.0;27;;RECOVERING_AFTER_LOAD;45.4;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;0;0;1;1;0;150B
65433;1788054889985;0.0;27;;RECOVERING_AFTER_LOAD;45.4;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;0;0;1;1;0;150D
66473;1788054891025;0.0;27;;RECOVERING_AFTER_LOAD;45.4;0.0;0.0;0.0;1509_direct_carried;;;0.2;772.9;0;0;1;1;0;1502
