timestamp_ms;scan_id;record_kind;outcome;callback_received;service_uuid;characteristic_uuid;short_id;properties;properties_raw;status;length;hex;payload_valid;payload_sha256;public_redaction;connection_epoch;measurement_connection_epoch;rssi;evidence;meaning
1788054828417;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1509-d532-4285-be94-b07a3e11a098;1509;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 bestätigt;NOTIFY_INVENTORY phase=KNOWN_BT638
1788054828417;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1502-d532-4285-be94-b07a3e11a098;1502;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 beobachtet;NOTIFY_INVENTORY phase=KNOWN_BT638
1788054828417;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1505-d532-4285-be94-b07a3e11a098;1505;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 bestätigt;NOTIFY_INVENTORY phase=KNOWN_BT638
1788054828418;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1506-d532-4285-be94-b07a3e11a098;1506;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 bestätigt;NOTIFY_INVENTORY phase=KNOWN_BT638
1788054828418;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1508-d532-4285-be94-b07a3e11a098;1508;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 bestätigt;NOTIFY_INVENTORY phase=KNOWN_BT638
1788054828418;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a150a-d532-4285-be94-b07a3e11a098;150A;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 beobachtet;NOTIFY_INVENTORY phase=KNOWN_BT638
1788054828418;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a150b-d532-4285-be94-b07a3e11a098;150B;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 beobachtet;NOTIFY_INVENTORY phase=KNOWN_BT638
1788054828418;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a150c-d532-4285-be94-b07a3e11a098;150C;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 beobachtet;NOTIFY_INVENTORY phase=KNOWN_BT638
1788054828418;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a150d-d532-4285-be94-b07a3e11a098;150D;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 bestätigt;NOTIFY_INVENTORY phase=KNOWN_BT638
1788054828418;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1514-d532-4285-be94-b07a3e11a098;1514;NOTIFY;16;;0;;false;;;1;0;;SDK vorhanden;NOTIFY_INVENTORY phase=KNOWN_BT638
1788054828419;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1515-d532-4285-be94-b07a3e11a098;1515;NOTIFY;16;;0;;false;;;1;0;;SDK vorhanden;NOTIFY_INVENTORY phase=KNOWN_BT638
1788054828419;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1516-d532-4285-be94-b07a3e11a098;1516;NOTIFY;16;;0;;false;;identity_or_free_form;1;0;;SDK vorhanden;REDACTED_IDENTITY_OR_FREE_FORM
1788054828419;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1517-d532-4285-be94-b07a3e11a098;1517;NOTIFY;16;;0;;false;;identity_or_free_form;1;0;;SDK vorhanden;REDACTED_IDENTITY_OR_FREE_FORM
1788054828419;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1518-d532-4285-be94-b07a3e11a098;1518;NOTIFY;16;;0;;false;;identity_or_free_form;1;0;;SDK vorhanden;REDACTED_IDENTITY_OR_FREE_FORM
1788054828419;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a151d-d532-4285-be94-b07a3e11a098;151D;NOTIFY;16;;0;;false;;;1;0;;SDK vorhanden;NOTIFY_INVENTORY phase=KNOWN_BT638
1788054828419;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;00001801-0000-1000-8000-00805f9b34fb;00002a05-0000-1000-8000-00805f9b34fb;2A05;READ|WRITE|NOTIFY|INDICATE|BROADCAST;123;;0;;false;;;1;0;;Bluetooth-Standard;NOTIFY_INVENTORY phase=REMAINING
1788054828419;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;00001800-0000-1000-8000-00805f9b34fb;00002a00-0000-1000-8000-00805f9b34fb;2A00;READ|NOTIFY;18;;0;;false;;identity_or_free_form;1;0;;Bluetooth-Standard;REDACTED_IDENTITY_OR_FREE_FORM
1788054828420;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1700-d532-4285-be94-b07a3e11a098;da1a1702-d532-4285-be94-b07a3e11a098;1702;NOTIFY;16;;0;;false;;;1;0;;Unbekannt;NOTIFY_INVENTORY phase=REMAINING
1788054828420;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1800-d532-4285-be94-b07a3e11a098;da1a1801-d532-4285-be94-b07a3e11a098;1801;WRITE|NOTIFY;24;;0;;false;;;1;0;;SDK vorhanden;NOTIFY_INVENTORY phase=REMAINING
1788054828420;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1800-d532-4285-be94-b07a3e11a098;da1a1804-d532-4285-be94-b07a3e11a098;1804;WRITE|NOTIFY;24;;0;;false;;;1;0;;SDK vorhanden;NOTIFY_INVENTORY phase=REMAINING
1788054828420;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1900-d532-4285-be94-b07a3e11a098;da1a1903-d532-4285-be94-b07a3e11a098;1903;NOTIFY;16;;0;;false;;;1;0;;Unbekannt;NOTIFY_INVENTORY phase=REMAINING
1788054828420;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1900-d532-4285-be94-b07a3e11a098;da1a1904-d532-4285-be94-b07a3e11a098;1904;WRITE|NOTIFY;24;;0;;false;;;1;0;;Unbekannt;NOTIFY_INVENTORY phase=REMAINING
1788054828420;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1509-d532-4285-be94-b07a3e11a098;1509;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 bestätigt;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=STARTED status=none
1788054828456;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1509-d532-4285-be94-b07a3e11a098;1509;READ|NOTIFY;18;0;0;;false;;;1;0;;BT638 bestätigt;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=SUCCEEDED status=0
1788054828456;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1502-d532-4285-be94-b07a3e11a098;1502;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 beobachtet;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=STARTED status=none
1788054828489;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1502-d532-4285-be94-b07a3e11a098;1502;READ|NOTIFY;18;0;0;;false;;;1;0;;BT638 beobachtet;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=SUCCEEDED status=0
1788054828489;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1505-d532-4285-be94-b07a3e11a098;1505;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 bestätigt;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=STARTED status=none
1788054828540;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1505-d532-4285-be94-b07a3e11a098;1505;READ|NOTIFY;18;0;0;;false;;;1;0;;BT638 bestätigt;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=SUCCEEDED status=0
1788054828540;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1506-d532-4285-be94-b07a3e11a098;1506;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 bestätigt;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=STARTED status=none
1788054828566;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1506-d532-4285-be94-b07a3e11a098;1506;READ|NOTIFY;18;0;0;;false;;;1;0;;BT638 bestätigt;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=SUCCEEDED status=0
1788054828566;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1508-d532-4285-be94-b07a3e11a098;1508;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 bestätigt;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=STARTED status=none
1788054828577;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1508-d532-4285-be94-b07a3e11a098;1508;READ|NOTIFY;18;0;0;;false;;;1;0;;BT638 bestätigt;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=SUCCEEDED status=0
1788054828578;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a150a-d532-4285-be94-b07a3e11a098;150A;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 beobachtet;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=STARTED status=none
1788054828607;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a150a-d532-4285-be94-b07a3e11a098;150A;READ|NOTIFY;18;0;0;;false;;;1;0;;BT638 beobachtet;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=SUCCEEDED status=0
1788054828607;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a150b-d532-4285-be94-b07a3e11a098;150B;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 beobachtet;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=STARTED status=none
1788054828622;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a150b-d532-4285-be94-b07a3e11a098;150B;READ|NOTIFY;18;0;0;;false;;;1;0;;BT638 beobachtet;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=SUCCEEDED status=0
1788054828623;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a150c-d532-4285-be94-b07a3e11a098;150C;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 beobachtet;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=STARTED status=none
1788054828639;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a150c-d532-4285-be94-b07a3e11a098;150C;READ|NOTIFY;18;0;0;;false;;;1;0;;BT638 beobachtet;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=SUCCEEDED status=0
1788054828647;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a150d-d532-4285-be94-b07a3e11a098;150D;READ|NOTIFY;18;;0;;false;;;1;0;;BT638 bestätigt;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=STARTED status=none
1788054828664;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a150d-d532-4285-be94-b07a3e11a098;150D;READ|NOTIFY;18;0;0;;false;;;1;0;;BT638 bestätigt;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=SUCCEEDED status=0
1788054828664;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1514-d532-4285-be94-b07a3e11a098;1514;NOTIFY;16;;0;;false;;;1;0;;SDK vorhanden;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=STARTED status=none
1788054828689;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1514-d532-4285-be94-b07a3e11a098;1514;NOTIFY;16;0;0;;false;;;1;0;;SDK vorhanden;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=SUCCEEDED status=0
1788054828689;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1515-d532-4285-be94-b07a3e11a098;1515;NOTIFY;16;;0;;false;;;1;0;;SDK vorhanden;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=STARTED status=none
1788054828722;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1515-d532-4285-be94-b07a3e11a098;1515;NOTIFY;16;0;0;;false;;;1;0;;SDK vorhanden;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=SUCCEEDED status=0
1788054828722;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1516-d532-4285-be94-b07a3e11a098;1516;NOTIFY;16;;0;;false;;identity_or_free_form;1;0;;SDK vorhanden;REDACTED_IDENTITY_OR_FREE_FORM
1788054828747;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1516-d532-4285-be94-b07a3e11a098;1516;NOTIFY;16;0;0;;false;;identity_or_free_form;1;0;;SDK vorhanden;REDACTED_IDENTITY_OR_FREE_FORM
1788054828754;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1517-d532-4285-be94-b07a3e11a098;1517;NOTIFY;16;;0;;false;;identity_or_free_form;1;0;;SDK vorhanden;REDACTED_IDENTITY_OR_FREE_FORM
1788054828771;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1517-d532-4285-be94-b07a3e11a098;1517;NOTIFY;16;0;0;;false;;identity_or_free_form;1;0;;SDK vorhanden;REDACTED_IDENTITY_OR_FREE_FORM
1788054828771;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1518-d532-4285-be94-b07a3e11a098;1518;NOTIFY;16;;0;;false;;identity_or_free_form;1;0;;SDK vorhanden;REDACTED_IDENTITY_OR_FREE_FORM
1788054828788;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a1518-d532-4285-be94-b07a3e11a098;1518;NOTIFY;16;0;0;;false;;identity_or_free_form;1;0;;SDK vorhanden;REDACTED_IDENTITY_OR_FREE_FORM
1788054828796;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a151d-d532-4285-be94-b07a3e11a098;151D;NOTIFY;16;;0;;false;;;1;0;;SDK vorhanden;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=STARTED status=none
1788054828816;scan-1788054824374-e1-1fd62c82d5c4;CONNECTION_EVENT;OTHER;false;da1a1500-d532-4285-be94-b07a3e11a098;da1a151d-d532-4285-be94-b07a3e11a098;151D;NOTIFY;16;0;0;;false;;;1;0;;SDK vorhanden;NOTIFY_SUBSCRIPTION phase=KNOWN_BT638 event=SUCCEEDED status=0
1788054828859;scan-1788054824374-e1-1fd62c82d5c4;GATT_READ_CALLBACK;CALLBACK_SUCCESS;true;da1a1500-d532-4285-be94-b07a3e11a098;da1a1509-d532-4285-be94-b07a3e11a098;1509;READ|NOTIFY;18;0;11;00-00-FF-FF-1F-B4-78-00-00-00-00;true;a1c1d09cc2e1ea46938b297cfb52a319911496e0069bb56d551b54ae28829a53;;1;0;;BT638 bestätigt;"Zentraler Akku-Livekanal mit bestätigtem SOC, Strom und Spannung; direkte Leistung bleibt Kandidat."
1788054828879;scan-1788054824374-e1-1fd62c82d5c4;GATT_READ_CALLBACK;CALLBACK_SUCCESS;true;da1a1500-d532-4285-be94-b07a3e11a098;da1a150c-d532-4285-be94-b07a3e11a098;150C;READ|NOTIFY;18;0;13;FF-FF-FF-80-00-80-00-80-00-00-00-00-00;true;11a6021ef07326bb91c6c00e8bc882871f4aeb666e24c17c83ba653120c34c6b;;1;0;;BT638 beobachtet;Zell- und Temperaturbezug im SDK plausibel, BT638-Details offen.
1788054828910;scan-1788054824374-e1-1fd62c82d5c4;GATT_READ_CALLBACK;CALLBACK_SUCCESS;true;da1a1500-d532-4285-be94-b07a3e11a098;da1a1502-d532-4285-be94-b07a3e11a098;1502;READ|NOTIFY;18;0;16;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;true;88519dec33b43de6137585d9b99a59635f328f96846dcd2fad3b103f7ab17780;;1;0;;BT638 beobachtet;Statischer Akku-/Controllerblock mit offener Detailbelegung.
1788054828930;scan-1788054824374-e1-1fd62c82d5c4;GATT_READ_CALLBACK;CALLBACK_SUCCESS;true;da1a1500-d532-4285-be94-b07a3e11a098;da1a150a-d532-4285-be94-b07a3e11a098;150A;READ|NOTIFY;18;0;10;00-00-FF-FF-FF-FF-FF-FF-FF-FF;true;620caaac7c438c4d77f616fcd3d8fe9eba8e7061bed3bbef5bd2d383cc6ff2c6;;1;0;;BT638 beobachtet;"Dynamischer Block beobachtet; die Motor-Feldrollen stammen bislang nur aus dem nativen SDK-Layout."
1788054828960;scan-1788054824374-e1-1fd62c82d5c4;GATT_READ_CALLBACK;CALLBACK_SUCCESS;true;00010203-0405-0607-0809-0a0b0c0d1912;00010203-0405-0607-0809-0a0b0c0d2b12;00010203-0405-0607-0809-0A0B0C0D2B12;READ|WRITE_NR;6;0;1;00;true;6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d;;1;0;;Unbekannt;Nicht in der importierten Wissensbasis zugeordnet.
1788054828988;scan-1788054824374-e1-1fd62c82d5c4;GATT_READ_CALLBACK;CALLBACK_SUCCESS;true;da1a1500-d532-4285-be94-b07a3e11a098;da1a1501-d532-4285-be94-b07a3e11a098;1501;READ;2;0;18;;true;811b3c6b80f7789610c47b8d423107b5d9bda00c98bb8f4437af9796c1af1a99;identity_or_free_form;1;0;;BT638 beobachtet;REDACTED_IDENTITY_OR_FREE_FORM
1788054829009;scan-1788054824374-e1-1fd62c82d5c4;GATT_READ_CALLBACK;CALLBACK_SUCCESS;true;da1a1500-d532-4285-be94-b07a3e11a098;da1a1503-d532-4285-be94-b07a3e11a098;1503;READ;2;0;2;00-00;true;96a296d224f285c67bee93c30f8a309157f0daa35dc5b87e410b78630a09cfc7;;1;0;;BT638 beobachtet;Statischer Motor-/Controllerblock mit offener BT638-Zuordnung.
