relative_ms;timestamp_ms;speed_kmh_candidate;battery_percent_raw;battery_percent_stable;battery_stability;voltage_v;current_a;power_w;electrical_power_w;power_provenance;motor_temp_c;battery_temp_c;trip_km;odometer_km;speed_raw_1505_u16be_b6_b7;motor_load_raw_be;light_state_1508_b0;ride_mode_1508_b3;start_mode_1508_b11;source_channel
18549;1787682326434;0.0;32;32;STABLE;45.9;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1506
18969;1787682326854;0.0;32;32;STABLE;45.9;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1508
19180;1787682327065;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct;;;;726.8;0;0;0;1;0;1509
19378;1787682327263;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150A
19588;1787682327473;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150B
19798;1787682327683;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150D
20838;1787682328723;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1502
21262;1787682329147;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1505
21472;1787682329357;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1506
21893;1787682329778;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1508
22089;1787682329974;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct;;;;726.8;0;0;0;1;0;1509
22302;1787682330187;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150A
22506;1787682330391;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150B
22717;1787682330602;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150D
23757;1787682331642;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1502
24177;1787682332062;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1505
24391;1787682332276;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1506
24810;1787682332695;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1508
25009;1787682332894;0.0;32;32;STABLE;45.9;0.0;0.0;0.0;1509_direct;;;;726.8;0;0;0;1;0;1509
25218;1787682333103;0.0;32;32;STABLE;45.9;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150A
25432;1787682333317;0.0;32;32;STABLE;45.9;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150B
25641;1787682333526;0.0;32;32;STABLE;45.9;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150D
26686;1787682334571;0.0;32;32;STABLE;45.9;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1502
27105;1787682334990;0.0;32;32;STABLE;45.9;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1505
27311;1787682335196;0.0;32;32;STABLE;45.9;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1506
27724;1787682335609;0.0;32;32;STABLE;45.9;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1508
27928;1787682335813;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct;;;;726.8;0;0;0;1;0;1509
28139;1787682336024;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150A
28367;1787682336252;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150B
28562;1787682336447;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150D
29600;1787682337485;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1502
30028;1787682337913;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1505
30236;1787682338121;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1506
30640;1787682338525;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1508
30853;1787682338738;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct;;;;726.8;0;0;0;1;0;1509
31062;1787682338947;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150A
31272;1787682339157;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150B
31483;1787682339368;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150D
32520;1787682340405;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1502
32947;1787682340832;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1505
33156;1787682341041;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1506
33561;1787682341446;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1508
33773;1787682341658;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct;;;;726.8;0;0;0;1;0;1509
33984;1787682341869;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150A
34200;1787682342085;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150B
34405;1787682342290;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150D
35443;1787682343328;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1502
35860;1787682343745;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1505
36063;1787682343948;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1506
36483;1787682344368;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1508
36692;1787682344577;0.0;32;32;WAITING_FOR_REST;45.9;0.0;0.0;0.0;1509_direct;;;;726.8;0;0;0;1;0;1509
36903;1787682344788;0.0;32;32;WAITING_FOR_REST;45.9;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150A
37111;1787682344996;0.0;32;32;WAITING_FOR_REST;45.9;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150B
37322;1787682345207;0.0;32;32;WAITING_FOR_REST;45.9;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150D
38362;1787682346247;0.0;32;32;WAITING_FOR_REST;45.9;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1502
38773;1787682346658;0.0;32;32;WAITING_FOR_REST;45.9;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1505
38985;1787682346870;0.0;32;32;WAITING_FOR_REST;45.9;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1506
39402;1787682347287;0.0;32;32;WAITING_FOR_REST;45.9;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1508
39612;1787682347497;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct;;;;726.8;0;0;0;1;0;1509
39822;1787682347707;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150A
40031;1787682347916;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150B
40233;1787682348118;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150D
41278;1787682349163;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1502
41689;1787682349574;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1505
41899;1787682349784;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1506
42318;1787682350203;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1508
42532;1787682350417;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct;;;;726.8;0;0;0;1;0;1509
42743;1787682350628;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150A
42945;1787682350830;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150B
43149;1787682351034;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150D
44203;1787682352088;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1502
44614;1787682352499;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1505
44821;1787682352706;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1506
45243;1787682353128;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1508
45452;1787682353337;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct;;;;726.8;0;0;0;1;0;1509
45651;1787682353536;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150A
45862;1787682353747;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150B
46074;1787682353959;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150D
47114;1787682354999;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1502
47532;1787682355417;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1505
47743;1787682355628;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1506
48163;1787682356048;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1508
48364;1787682356249;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct;;;;726.8;0;0;0;1;0;1509
48572;1787682356457;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150A
48784;1787682356669;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150B
48992;1787682356877;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150D
50032;1787682357917;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1502
50453;1787682358338;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1505
50660;1787682358545;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1506
51083;1787682358968;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1508
51285;1787682359170;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct;;;;726.8;0;0;0;1;0;1509
51496;1787682359381;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150A
51701;1787682359586;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150B
51913;1787682359798;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150D
52954;1787682360839;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1502
53382;1787682361267;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1505
53583;1787682361468;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1506
53999;1787682361884;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1508
54201;1787682362086;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct;;;;726.8;0;0;0;1;0;1509
54412;1787682362297;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150A
54626;1787682362511;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150B
54833;1787682362718;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150D
55875;1787682363760;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1502
56295;1787682364180;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1505
56503;1787682364388;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1506
56913;1787682364798;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1508
57126;1787682365011;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct;;;;726.8;0;0;0;1;0;1509
57332;1787682365217;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150A
57543;1787682365428;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150B
57752;1787682365637;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150D
58791;1787682366676;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1502
59212;1787682367097;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1505
59422;1787682367307;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1506
59835;1787682367720;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1508
60046;1787682367931;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct;;;;726.8;0;0;0;1;0;1509
60250;1787682368135;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150A
60461;1787682368346;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150B
60670;1787682368555;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150D
61709;1787682369594;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1502
62129;1787682370014;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1505
62341;1787682370226;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1506
62749;1787682370634;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1508
62958;1787682370843;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct;;;;726.8;0;0;0;1;0;1509
63168;1787682371053;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150A
63379;1787682371264;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150B
63589;1787682371474;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150D
64634;1787682372519;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1502
65051;1787682372936;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1505
65262;1787682373147;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1506
65671;1787682373556;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1508
65883;1787682373768;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct;;;;726.8;0;0;0;1;0;1509
66092;1787682373977;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150A
66302;1787682374187;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150B
66513;1787682374398;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150D
67552;1787682375437;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1502
67970;1787682375855;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1505
68174;1787682376059;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1506
68594;1787682376479;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1508
68804;1787682376689;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct;;;;726.8;0;0;0;1;0;1509
69011;1787682376896;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150A
69223;1787682377108;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150B
69432;1787682377317;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150D
70474;1787682378359;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1502
70903;1787682378788;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1505
71093;1787682378978;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1506
71512;1787682379397;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1508
71730;1787682379615;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct;;;;726.8;0;0;0;1;0;1509
71929;1787682379814;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150A
72140;1787682380025;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150B
72340;1787682380225;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150D
73391;1787682381276;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1502
73805;1787682381690;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1505
74018;1787682381903;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1506
74432;1787682382317;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1508
74647;1787682382532;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct;;;;726.8;0;0;0;1;0;1509
74854;1787682382739;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150A
75066;1787682382951;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150B
75262;1787682383147;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;150D
76312;1787682384197;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1502
76722;1787682384607;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1505
76940;1787682384825;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;0;1;0;1506
77352;1787682385237;0.0;32;32;WAITING_FOR_REST;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;1;1;0;1508
77565;1787682385450;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct;;;;726.8;0;0;1;1;0;1509
77774;1787682385659;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;1;1;0;150A
77983;1787682385868;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;1;1;0;150B
78183;1787682386068;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;1;1;0;150D
79233;1787682387118;0.0;32;32;STABLE;45.8;0.0;0.0;0.0;1509_direct_carried;;;;726.8;0;0;1;1;0;1502
