relative_ms;timestamp_ms;channel;meaning;length;packet_no;changed_bytes;hex;origin;connection_epoch
61313;1787229976421;1506;Trip / Kilometer & Betriebszähler;16;19;7;00-00-1B-DB-00-02-2B-FD-00-00-02-C9-00-00-00-00;NOTIFICATION;1
61723;1787229976831;1508;Settings / Licht & Fahrstufe;17;19;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
61932;1787229977040;1509;BatteryChange / Akku-Livestand;11;19;0,1,10;03-E8-FF-FF-3B-BC-48-00-00-00-30;NOTIFICATION;1
62143;1787229977251;150A;MotorUpdate / Motor-Livestand;10;19;–;07-D0-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
62353;1787229977461;150B;Motor-/Controllerblock;20;19;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
62564;1787229977672;150D;Fahrstatistik Max/Ø;20;19;–;00-DA-00-85-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
63603;1787229978711;1502;Akkuinformationen;16;20;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
64024;1787229979132;1505;BikePerformance / Fahrleistung;18;20;0,1,2,3;00-00-00-00-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
64233;1787229979341;1506;Trip / Kilometer & Betriebszähler;16;20;6,7;00-00-1B-DB-00-02-2C-00-00-00-02-C9-00-00-00-00;NOTIFICATION;1
64644;1787229979752;1508;Settings / Licht & Fahrstufe;17;20;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
64853;1787229979961;1509;BatteryChange / Akku-Livestand;11;20;0,1,4,5,6,10;00-00-FF-FF-38-BD-D8-00-00-00-00;NOTIFICATION;1
65062;1787229980170;150A;MotorUpdate / Motor-Livestand;10;20;0,1;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
65274;1787229980382;150B;Motor-/Controllerblock;20;20;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
65483;1787229980591;150D;Fahrstatistik Max/Ø;20;20;–;00-DA-00-85-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
66525;1787229981633;1502;Akkuinformationen;16;21;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
66938;1787229982046;1505;BikePerformance / Fahrleistung;18;21;7;00-00-00-00-FF-FF-00-BD-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
67148;1787229982256;1506;Trip / Kilometer & Betriebszähler;16;21;7;00-00-1B-DB-00-02-2C-03-00-00-02-C9-00-00-00-00;NOTIFICATION;1
67563;1787229982671;1508;Settings / Licht & Fahrstufe;17;21;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
67769;1787229982877;1509;BatteryChange / Akku-Livestand;11;21;0,1,4,5,6,9,10;17-70-FF-FF-36-B9-8C-00-00-01-1D;NOTIFICATION;1
67979;1787229983087;150A;MotorUpdate / Motor-Livestand;10;21;0,1;1B-58-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
68188;1787229983296;150B;Motor-/Controllerblock;20;21;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
68398;1787229983506;150D;Fahrstatistik Max/Ø;20;21;–;00-DA-00-85-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
69444;1787229984552;1502;Akkuinformationen;16;22;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
69863;1787229984971;1505;BikePerformance / Fahrleistung;18;22;0,1,2,3,7;0C-EE-0C-EE-FF-FF-00-C9-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
70074;1787229985182;1506;Trip / Kilometer & Betriebszähler;16;22;7;00-00-1B-DB-00-02-2C-06-00-00-02-C9-00-00-00-00;NOTIFICATION;1
70485;1787229985593;1508;Settings / Licht & Fahrstufe;17;22;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
70694;1787229985802;1509;BatteryChange / Akku-Livestand;11;22;0,1,10;1B-58-FF-FF-36-B9-8C-00-00-01-4C;NOTIFICATION;1
70901;1787229986009;150A;MotorUpdate / Motor-Livestand;10;22;–;1B-58-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
71116;1787229986224;150B;Motor-/Controllerblock;20;22;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
71324;1787229986432;150D;Fahrstatistik Max/Ø;20;22;–;00-DA-00-85-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
72378;1787229987486;1502;Akkuinformationen;16;23;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
72784;1787229987892;1505;BikePerformance / Fahrleistung;18;23;0,1,2,3,7;0B-22-0B-22-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
72993;1787229988101;1506;Trip / Kilometer & Betriebszähler;16;23;7;00-00-1B-DB-00-02-2C-09-00-00-02-C9-00-00-00-00;NOTIFICATION;1
73403;1787229988511;1508;Settings / Licht & Fahrstufe;17;23;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
73613;1787229988721;1509;BatteryChange / Akku-Livestand;11;23;0,1,5,6,10;17-70-FF-FF-36-BA-B8-00-00-01-1D;NOTIFICATION;1
73822;1787229988930;150A;MotorUpdate / Motor-Livestand;10;23;0,1;17-70-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
74033;1787229989141;150B;Motor-/Controllerblock;20;23;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
74245;1787229989353;150D;Fahrstatistik Max/Ø;20;23;3;00-DA-00-A0-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
75287;1787229990395;1502;Akkuinformationen;16;24;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
75701;1787229990809;1505;BikePerformance / Fahrleistung;18;24;0,1,2,3;09-4C-09-4C-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
75915;1787229991023;1506;Trip / Kilometer & Betriebszähler;16;24;3,7;00-00-1B-DC-00-02-2C-0C-00-00-02-C9-00-00-00-00;NOTIFICATION;1
76326;1787229991434;1508;Settings / Licht & Fahrstufe;17;24;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
76534;1787229991642;1509;BatteryChange / Akku-Livestand;11;24;0,1,6,9,10;13-88-FF-FF-36-BA-54-00-00-00-ED;NOTIFICATION;1
76741;1787229991849;150A;MotorUpdate / Motor-Livestand;10;24;–;17-70-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
76954;1787229992062;150B;Motor-/Controllerblock;20;24;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
77163;1787229992271;150D;Fahrstatistik Max/Ø;20;24;–;00-DA-00-A0-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
78204;1787229993312;1502;Akkuinformationen;16;25;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
78623;1787229993731;1505;BikePerformance / Fahrleistung;18;25;0,1,2,3;0B-22-0B-22-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
78834;1787229993942;1506;Trip / Kilometer & Betriebszähler;16;25;7;00-00-1B-DC-00-02-2C-0F-00-00-02-C9-00-00-00-00;NOTIFICATION;1
79244;1787229994352;1508;Settings / Licht & Fahrstufe;17;25;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
79454;1787229994562;1509;BatteryChange / Akku-Livestand;11;25;5,6;13-88-FF-FF-36-B9-8C-00-00-00-ED;NOTIFICATION;1
79664;1787229994772;150A;MotorUpdate / Motor-Livestand;10;25;0,1;13-88-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
79874;1787229994982;150B;Motor-/Controllerblock;20;25;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
80083;1787229995191;150D;Fahrstatistik Max/Ø;20;25;–;00-DA-00-A0-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
81122;1787229996230;1502;Akkuinformationen;16;26;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
81544;1787229996652;1505;BikePerformance / Fahrleistung;18;26;0,1,2,3;07-76-07-76-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
81753;1787229996861;1506;Trip / Kilometer & Betriebszähler;16;26;7;00-00-1B-DC-00-02-2C-12-00-00-02-C9-00-00-00-00;NOTIFICATION;1
82163;1787229997271;1508;Settings / Licht & Fahrstufe;17;26;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
82374;1787229997482;1509;BatteryChange / Akku-Livestand;11;26;6;13-88-FF-FF-36-B9-28-00-00-00-ED;NOTIFICATION;1
82581;1787229997689;150A;MotorUpdate / Motor-Livestand;10;26;–;13-88-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
82794;1787229997902;150B;Motor-/Controllerblock;20;26;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
83003;1787229998111;150D;Fahrstatistik Max/Ø;20;26;–;00-DA-00-A0-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
84044;1787229999152;1502;Akkuinformationen;16;27;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
84464;1787229999572;1505;BikePerformance / Fahrleistung;18;27;0,1,2,3;09-42-09-42-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
84676;1787229999784;1506;Trip / Kilometer & Betriebszähler;16;27;7;00-00-1B-DC-00-02-2C-15-00-00-02-C9-00-00-00-00;NOTIFICATION;1
85085;1787230000193;1508;Settings / Licht & Fahrstufe;17;27;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
85290;1787230000398;1509;BatteryChange / Akku-Livestand;11;27;5,6,10;13-88-FF-FF-36-BB-1C-00-00-00-EF;NOTIFICATION;1
85504;1787230000612;150A;MotorUpdate / Motor-Livestand;10;27;–;13-88-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
85713;1787230000821;150B;Motor-/Controllerblock;20;27;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
85924;1787230001032;150D;Fahrstatistik Max/Ø;20;27;–;00-DA-00-A0-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
86958;1787230002066;1502;Akkuinformationen;16;28;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
87380;1787230002488;1505;BikePerformance / Fahrleistung;18;28;1,3;09-56-09-56-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
87590;1787230002698;1506;Trip / Kilometer & Betriebszähler;16;28;7;00-00-1B-DC-00-02-2C-17-00-00-02-C9-00-00-00-00;NOTIFICATION;1
87999;1787230003107;1508;Settings / Licht & Fahrstufe;17;28;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
88212;1787230003320;1509;BatteryChange / Akku-Livestand;11;28;0,1,5,6,10;0F-A0-FF-FF-36-BA-B8-00-00-00-BF;NOTIFICATION;1
88419;1787230003527;150A;MotorUpdate / Motor-Livestand;10;28;–;13-88-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
88632;1787230003740;150B;Motor-/Controllerblock;20;28;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
88842;1787230003950;150D;Fahrstatistik Max/Ø;20;28;–;00-DA-00-A0-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
89884;1787230004992;1502;Akkuinformationen;16;29;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
90304;1787230005412;1505;BikePerformance / Fahrleistung;18;29;0,1,2,3;05-96-05-96-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
90572;1787230005680;1506;Trip / Kilometer & Betriebszähler;16;29;7;00-00-1B-DC-00-02-2C-1A-00-00-02-C9-00-00-00-00;NOTIFICATION;1
90999;1787230006107;1508;Settings / Licht & Fahrstufe;17;29;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
91133;1787230006241;1509;BatteryChange / Akku-Livestand;11;29;5,6,10;0F-A0-FF-FF-36-B9-F0-00-00-00-BE;NOTIFICATION;1
91344;1787230006452;150A;MotorUpdate / Motor-Livestand;10;29;0,1;0F-A0-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
91620;1787230006728;150B;Motor-/Controllerblock;20;29;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
91763;1787230006871;150D;Fahrstatistik Max/Ø;20;29;3;00-DA-00-AB-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
92916;1787230008024;1502;Akkuinformationen;16;30;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
93270;1787230008378;1505;BikePerformance / Fahrleistung;18;30;0,1,2,3;09-38-09-38-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
93423;1787230008531;1506;Trip / Kilometer & Betriebszähler;16;30;3,7;00-00-1B-DD-00-02-2C-1D-00-00-02-C9-00-00-00-00;NOTIFICATION;1
93914;1787230009022;1508;Settings / Licht & Fahrstufe;17;30;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
94053;1787230009161;1509;BatteryChange / Akku-Livestand;11;30;0,1,6,10;17-70-FF-FF-36-B9-28-00-00-00-ED;NOTIFICATION;1
94306;1787230009414;150A;MotorUpdate / Motor-Livestand;10;30;0,1;13-88-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
94475;1787230009583;150B;Motor-/Controllerblock;20;30;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
94746;1787230009854;150D;Fahrstatistik Max/Ø;20;30;–;00-DA-00-AB-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
95726;1787230010834;1502;Akkuinformationen;16;31;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
96147;1787230011255;1505;BikePerformance / Fahrleistung;18;31;0,1,2,3,7;03-B6-03-B6-FF-FF-00-D2-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
96347;1787230011455;1506;Trip / Kilometer & Betriebszähler;16;31;7;00-00-1B-DD-00-02-2C-20-00-00-02-C9-00-00-00-00;NOTIFICATION;1
96766;1787230011874;1508;Settings / Licht & Fahrstufe;17;31;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
96970;1787230012078;1509;BatteryChange / Akku-Livestand;11;31;0,1,6,10;13-88-FF-FF-36-B9-8C-00-00-00-EF;NOTIFICATION;1
97185;1787230012293;150A;MotorUpdate / Motor-Livestand;10;31;–;13-88-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
97392;1787230012500;150B;Motor-/Controllerblock;20;31;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
97602;1787230012710;150D;Fahrstatistik Max/Ø;20;31;–;00-DA-00-AB-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
98642;1787230013750;1502;Akkuinformationen;16;32;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
99065;1787230014173;1505;BikePerformance / Fahrleistung;18;32;0,1,2,3,7;07-6C-07-6C-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
99358;1787230014466;1506;Trip / Kilometer & Betriebszähler;16;32;7;00-00-1B-DD-00-02-2C-23-00-00-02-C9-00-00-00-00;NOTIFICATION;1
99688;1787230014796;1508;Settings / Licht & Fahrstufe;17;32;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
99896;1787230015004;1509;BatteryChange / Akku-Livestand;11;32;0,1,5,6,10;00-00-FF-FF-36-BC-AC-00-00-00-00;NOTIFICATION;1
100104;1787230015212;150A;MotorUpdate / Motor-Livestand;10;32;0,1;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
100316;1787230015424;150B;Motor-/Controllerblock;20;32;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
100527;1787230015635;150D;Fahrstatistik Max/Ø;20;32;–;00-DA-00-AB-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
101565;1787230016673;1502;Akkuinformationen;16;33;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
101988;1787230017096;1505;BikePerformance / Fahrleistung;18;33;0,1,2,3,7;00-00-00-00-FF-FF-00-BF-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
102184;1787230017292;1506;Trip / Kilometer & Betriebszähler;16;33;7;00-00-1B-DD-00-02-2C-26-00-00-02-C9-00-00-00-00;NOTIFICATION;1
102607;1787230017715;1508;Settings / Licht & Fahrstufe;17;33;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
102886;1787230017994;1509;BatteryChange / Akku-Livestand;11;33;–;00-00-FF-FF-36-BC-AC-00-00-00-00;NOTIFICATION;1
103026;1787230018134;150A;MotorUpdate / Motor-Livestand;10;33;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
103234;1787230018342;150B;Motor-/Controllerblock;20;33;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
103447;1787230018555;150D;Fahrstatistik Max/Ø;20;33;–;00-DA-00-AB-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
104487;1787230019595;1502;Akkuinformationen;16;34;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
104906;1787230020014;1505;BikePerformance / Fahrleistung;18;34;7;00-00-00-00-FF-FF-00-7F-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
105107;1787230020215;1506;Trip / Kilometer & Betriebszähler;16;34;7;00-00-1B-DD-00-02-2C-29-00-00-02-C9-00-00-00-00;NOTIFICATION;1
105521;1787230020629;1508;Settings / Licht & Fahrstufe;17;34;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
105733;1787230020841;1509;BatteryChange / Akku-Livestand;11;34;0,1,5,6,10;17-70-FF-FF-36-B7-FC-00-00-00-BE;NOTIFICATION;1
105944;1787230021052;150A;MotorUpdate / Motor-Livestand;10;34;0,1;1F-40-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
106153;1787230021261;150B;Motor-/Controllerblock;20;34;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
106364;1787230021472;150D;Fahrstatistik Max/Ø;20;34;–;00-DA-00-AB-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
107404;1787230022512;1502;Akkuinformationen;16;35;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
107826;1787230022934;1505;BikePerformance / Fahrleistung;18;35;0,1,2,3,7;0B-18-0B-18-FF-FF-00-B1-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
108027;1787230023135;1506;Trip / Kilometer & Betriebszähler;16;35;7;00-00-1B-DD-00-02-2C-2C-00-00-02-C9-00-00-00-00;NOTIFICATION;1
108445;1787230023553;1508;Settings / Licht & Fahrstufe;17;35;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
108657;1787230023765;1509;BatteryChange / Akku-Livestand;11;35;0,1,5,6,10;0F-A0-FF-FF-36-BB-1C-00-00-00-BF;NOTIFICATION;1
108868;1787230023976;150A;MotorUpdate / Motor-Livestand;10;35;0,1;0B-B8-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
109076;1787230024184;150B;Motor-/Controllerblock;20;35;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
109285;1787230024393;150D;Fahrstatistik Max/Ø;20;35;3;00-DA-00-B1-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
110395;1787230025503;1502;Akkuinformationen;16;36;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
110865;1787230025973;1505;BikePerformance / Fahrleistung;18;36;0,1,2,3,7;09-4C-09-4C-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
110940;1787230026048;1506;Trip / Kilometer & Betriebszähler;16;36;3,7;00-00-1B-DE-00-02-2C-2F-00-00-02-C9-00-00-00-00;NOTIFICATION;1
111428;1787230026536;1508;Settings / Licht & Fahrstufe;17;36;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
111573;1787230026681;1509;BatteryChange / Akku-Livestand;11;36;0,1,10;0B-B8-FF-FF-36-BB-1C-00-00-00-8F;NOTIFICATION;1
111822;1787230026930;150A;MotorUpdate / Motor-Livestand;10;36;0,1;07-D0-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
111994;1787230027102;150B;Motor-/Controllerblock;20;36;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
112258;1787230027366;150D;Fahrstatistik Max/Ø;20;36;–;00-DA-00-B1-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
113312;1787230028420;1502;Akkuinformationen;16;37;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
113733;1787230028841;1505;BikePerformance / Fahrleistung;18;37;0,1,2,3;01-D6-01-D6-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
113863;1787230028971;1506;Trip / Kilometer & Betriebszähler;16;37;7;00-00-1B-DE-00-02-2C-32-00-00-02-C9-00-00-00-00;NOTIFICATION;1
114355;1787230029463;1508;Settings / Licht & Fahrstufe;17;37;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
114494;1787230029602;1509;BatteryChange / Akku-Livestand;11;37;0,1,6,10;07-D0-FF-FF-36-BB-80-00-00-00-2F;NOTIFICATION;1
114741;1787230029849;150A;MotorUpdate / Motor-Livestand;10;37;–;07-D0-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
114915;1787230030023;150B;Motor-/Controllerblock;20;37;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
115191;1787230030299;150D;Fahrstatistik Max/Ø;20;37;–;00-DA-00-B1-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
116246;1787230031354;1502;Akkuinformationen;16;38;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
116613;1787230031721;1505;BikePerformance / Fahrleistung;18;38;0,1,2,3;03-B6-03-B6-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
116785;1787230031893;1506;Trip / Kilometer & Betriebszähler;16;38;7;00-00-1B-DE-00-02-2C-35-00-00-02-C9-00-00-00-00;NOTIFICATION;1
117243;1787230032351;1508;Settings / Licht & Fahrstufe;17;38;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
117410;1787230032518;1509;BatteryChange / Akku-Livestand;11;38;6,10;07-D0-FF-FF-36-BB-1C-00-00-00-60;NOTIFICATION;1
117626;1787230032734;150A;MotorUpdate / Motor-Livestand;10;38;0,1;0B-B8-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
117836;1787230032944;150B;Motor-/Controllerblock;20;38;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
118083;1787230033191;150D;Fahrstatistik Max/Ø;20;38;–;00-DA-00-B1-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
119159;1787230034267;1502;Akkuinformationen;16;39;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
119571;1787230034679;1505;BikePerformance / Fahrleistung;18;39;0,1,2,3;05-96-05-96-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
