relative_ms;timestamp_ms;speed_kmh_candidate;battery_percent;voltage_v;current_a;power_w;motor_temp_c;battery_temp_c;trip_km;odometer_km;drive_raw_1505_b7;motor_load_raw_be;battery_state_raw_1509_b6;accessory_raw_b0;accessory_raw_b3;source_channel
9126;1786820954691;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;150A
9326;1786820954891;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;150B
9541;1786820955106;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;150D
9708;1786820955273;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1502
10361;1786820955926;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1503
10587;1786820956152;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1502
11002;1786820956567;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1505
11013;1786820956578;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1504
11207;1786820956772;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1506
11622;1786820957187;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1508
11666;1786820957231;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1505
11845;1786820957410;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1509
12039;1786820957604;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;150A
12253;1786820957818;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;150B
12318;1786820957883;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1506
12453;1786820958018;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;150D
12972;1786820958537;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1507
13504;1786820959069;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1502
13624;1786820959189;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1508
13916;1786820959481;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1505
14142;1786820959707;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1506
14275;1786820959840;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1509
14546;1786820960111;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1508
14747;1786820960312;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1509
14928;1786820960493;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;150A
14961;1786820960526;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;150A
15166;1786820960731;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;150B
15379;1786820960944;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;150D
15580;1786820961145;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;150B
16234;1786820961799;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;150C
16425;1786820961990;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1502
16840;1786820962405;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1505
16886;1786820962451;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;150D
17043;1786820962608;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1506
17459;1786820963024;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1508
17538;1786820963103;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;150E
17673;1786820963238;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1509
17876;1786820963441;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;150A
18090;1786820963655;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;150B
18179;1786820963744;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;150F
18308;1786820963873;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;150D
18832;1786820964397;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1510
19339;1786820964904;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1502
19485;1786820965050;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1511
19756;1786820965321;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1505
19972;1786820965537;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1506
20148;1786820965713;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1512
20387;1786820965952;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1508
20589;1786820966154;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1509
20790;1786820966355;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1513
20812;1786820966377;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;150A
21005;1786820966570;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;150B
21219;1786820966784;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;150D
21442;1786820967007;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;151C
22129;1786820967694;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1802
22263;1786820967828;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1502
22758;1786820968323;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;0203
22882;1786820968447;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1505
23098;1786820968663;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1506
23514;1786820969079;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1508
23717;1786820969282;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1509
23929;1786820969494;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;150A
24146;1786820969711;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;150B
24345;1786820969910;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;150D
25392;1786820970957;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1502
25808;1786820971373;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1505
26011;1786820971576;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1506
26430;1786820971995;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1508
26651;1786820972216;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1509
26842;1786820972407;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;150A
27058;1786820972623;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;150B
27269;1786820972834;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;150D
28308;1786820973873;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1502
28721;1786820974286;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1505
28938;1786820974503;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1506
29353;1786820974918;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1508
29555;1786820975120;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1509
29770;1786820975335;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;150A
29982;1786820975547;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;150B
30185;1786820975750;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;150D
31232;1786820976797;0.0;75;50.8;0.0;0.0;;;;707.8;0;0;;1;1;1502
31649;1786820977214;0.4;75;50.8;0.0;0.0;;;;707.8;4;0;;1;1;1505
31849;1786820977414;0.4;75;50.8;0.0;0.0;;;;707.8;4;0;;1;1;1506
32276;1786820977841;0.4;75;50.8;0.0;0.0;;;;707.8;4;0;;1;1;1508
32480;1786820978045;0.4;75;50.8;0.0;0.0;;;;707.8;4;0;;1;1;1509
32705;1786820978270;0.4;75;50.8;0.0;0.0;;;;707.8;4;0;;1;1;150A
32895;1786820978460;0.4;75;50.8;0.0;0.0;;;;707.8;4;0;;1;1;150B
33112;1786820978677;0.4;75;50.8;0.0;0.0;;;;707.8;4;0;;1;1;150D
34145;1786820979710;0.4;75;50.8;0.0;0.0;;;;707.8;4;0;;1;1;1502
34561;1786820980126;1.1;75;50.8;0.0;0.0;;;;707.8;11;0;;1;1;1505
34776;1786820980341;1.1;75;50.8;0.0;0.0;;;;707.8;11;0;;1;1;1506
35192;1786820980757;1.1;75;50.8;0.0;0.0;;;;707.8;11;0;;1;1;1508
35404;1786820980969;1.1;75;50.8;0.0;0.0;;;;707.8;11;0;;1;1;1509
35609;1786820981174;1.1;75;50.8;0.0;0.0;;;;707.8;11;0;;1;1;150A
35846;1786820981411;1.1;75;50.8;0.0;0.0;;;;707.8;11;0;;1;1;150B
36023;1786820981588;1.1;75;50.8;0.0;0.0;;;;707.8;11;0;;1;1;150D
37068;1786820982633;1.1;75;50.8;0.0;0.0;;;;707.8;11;0;;1;1;1502
37485;1786820983050;1.5;75;50.8;0.0;0.0;;;;707.8;15;0;;1;1;1505
37698;1786820983263;1.5;75;50.8;0.0;0.0;;;;707.8;15;0;;1;1;1506
38117;1786820983682;1.5;75;50.8;0.0;0.0;;;;707.8;15;0;;1;1;1508
38320;1786820983885;1.5;75;50.8;0.0;0.0;;;;707.8;15;0;;1;1;1509
38543;1786820984108;1.5;75;50.8;0.0;0.0;;;;707.8;15;0;;1;1;150A
38735;1786820984300;1.5;75;50.8;0.0;0.0;;;;707.8;15;0;;1;1;150B
38949;1786820984514;1.5;75;50.8;0.0;0.0;;;;707.8;15;0;;1;1;150D
39987;1786820985552;1.5;75;50.8;0.0;0.0;;;;707.8;15;0;;1;1;1502
40415;1786820985980;0.9;75;50.8;0.0;0.0;;;;707.8;9;0;;1;1;1505
40617;1786820986182;0.9;75;50.8;0.0;0.0;;;;707.8;9;0;;1;1;1506
41032;1786820986597;0.9;75;50.8;0.0;0.0;;;;707.8;9;0;;1;1;1508
41246;1786820986811;0.9;75;50.8;0.0;0.0;;;;707.8;9;0;;1;1;1509
41446;1786820987011;0.9;75;50.8;0.0;0.0;;;;707.8;9;0;;1;1;150A
41662;1786820987227;0.9;75;50.8;0.0;0.0;;;;707.8;9;0;;1;1;150B
41864;1786820987429;0.9;75;50.8;0.0;0.0;;;;707.8;9;0;;1;1;150D
42909;1786820988474;0.9;75;50.8;0.0;0.0;;;;707.8;9;0;;1;1;1502
43339;1786820988904;3.6;75;50.8;0.0;0.0;;;;707.8;36;0;;1;1;1505
43540;1786820989105;3.6;75;50.8;0.0;0.0;;;;707.8;36;0;;1;1;1506
43966;1786820989531;3.6;75;50.8;0.0;0.0;;;;707.8;36;0;;1;1;1508
44169;1786820989734;3.6;75;50.8;0.0;0.0;;;;707.8;36;0;;1;1;1509
44373;1786820989938;3.6;75;50.8;0.0;0.0;;;;707.8;36;0;;1;1;150A
44576;1786820990141;3.6;75;50.8;0.0;0.0;;;;707.8;36;0;;1;1;150B
44800;1786820990365;3.6;75;50.8;0.0;0.0;;;;707.8;36;0;;1;1;150D
45837;1786820991402;3.6;75;50.8;0.0;0.0;;;;707.8;36;0;;1;1;1502
46252;1786820991817;5.0;75;50.8;0.0;0.0;;;;707.8;50;0;;1;1;1505
46455;1786820992020;5.0;75;50.8;0.0;0.0;;;;707.8;50;0;;1;1;1506
46871;1786820992436;5.0;75;50.8;0.0;0.0;;;;707.8;50;0;;1;1;1508
47081;1786820992646;5.0;75;50.7;1.0;0.0;;;;707.8;50;50;;1;1;1509
47284;1786820992849;5.0;75;50.7;1.0;50.7;;;;707.8;50;50;;1;1;150A
47501;1786820993066;5.0;75;50.7;1.0;50.7;;;;707.8;50;50;;1;1;150B
47701;1786820993266;5.0;75;50.7;1.0;50.7;;;;707.8;50;50;;1;1;150D
48750;1786820994315;5.0;75;50.7;1.0;50.7;;;;707.8;50;50;;1;1;1502
49164;1786820994729;10.4;75;50.7;1.0;50.7;;;;707.8;104;50;;1;1;1505
49378;1786820994943;10.4;75;50.7;1.0;50.7;;;;707.8;104;50;;1;1;1506
49794;1786820995359;10.4;75;50.7;1.0;50.7;;;;707.8;104;50;;1;1;1508
49997;1786820995562;10.4;75;50.7;0.0;50.7;;;;707.8;104;0;;1;1;1509
50212;1786820995777;10.4;75;50.7;0.0;0.0;;;;707.8;104;0;;1;1;150A
50414;1786820995979;10.4;75;50.7;0.0;0.0;;;;707.8;104;0;;1;1;150B
50626;1786820996191;10.4;75;50.7;0.0;0.0;;;;707.8;104;0;;1;1;150D
51674;1786820997239;10.4;75;50.7;0.0;0.0;;;;707.8;104;0;;1;1;1502
52091;1786820997656;13.2;75;50.7;0.0;0.0;;;;707.8;132;0;;1;1;1505
52290;1786820997855;13.2;75;50.7;0.0;0.0;;;;707.8;132;0;;1;1;1506
52708;1786820998273;13.2;75;50.7;0.0;0.0;;;;707.8;132;0;;1;1;1508
52923;1786820998488;13.2;75;48.6;14.0;0.0;;;;707.8;132;680;;1;1;1509
53126;1786820998691;13.2;75;48.6;14.0;680.4;;;;707.8;132;680;;1;1;150A
53341;1786820998906;13.2;75;48.6;14.0;680.4;;;;707.8;132;680;;1;1;150B
53554;1786820999119;13.2;75;48.6;14.0;680.4;;;;707.8;132;680;;1;1;150D
54588;1786821000153;13.2;75;48.6;14.0;680.4;;;;707.8;132;680;;1;1;1502
55004;1786821000569;21.4;75;48.6;14.0;680.4;;;;707.8;214;680;;1;1;1505
55220;1786821000785;21.4;75;48.6;14.0;680.4;;;;707.8;214;680;;1;1;1506
55632;1786821001197;21.4;75;48.6;14.0;680.4;;;;707.8;214;680;;1;1;1508
55839;1786821001404;21.4;75;49.5;6.0;680.4;;;;707.8;214;297;;1;1;1509
56051;1786821001616;21.4;75;49.5;6.0;297.0;;;;707.8;214;297;;1;1;150A
56263;1786821001828;21.4;75;49.5;6.0;297.0;;;;707.8;214;297;;1;1;150B
56466;1786821002031;21.4;75;49.5;6.0;297.0;;;;707.8;214;297;;1;1;150D
57514;1786821003079;21.4;75;49.5;6.0;297.0;;;;707.8;214;297;;1;1;1502
57930;1786821003495;19.0;75;49.5;6.0;297.0;;;;707.8;190;297;;1;1;1505
58132;1786821003697;19.0;75;49.5;6.0;297.0;;;;707.8;190;297;;1;1;1506
58548;1786821004113;19.0;75;49.5;6.0;297.0;;;;707.8;190;297;;1;1;1508
58765;1786821004330;19.0;75;50.3;1.0;297.0;;;;707.8;190;50;;1;1;1509
58964;1786821004529;19.0;75;50.3;1.0;50.3;;;;707.8;190;50;;1;1;150A
59180;1786821004745;19.0;75;50.3;1.0;50.3;;;;707.8;190;50;;1;1;150B
59393;1786821004958;19.0;75;50.3;1.0;50.3;;;;707.8;190;50;;1;1;150D
60428;1786821005993;19.0;75;50.3;1.0;50.3;;;;707.8;190;50;;1;1;1502
60845;1786821006410;17.1;75;50.3;1.0;50.3;;;;707.8;171;50;;1;1;1505
61057;1786821006622;17.1;75;50.3;1.0;50.3;;;;707.8;171;50;;1;1;1506
61476;1786821007041;17.1;75;50.3;1.0;50.3;;;;707.8;171;50;;1;1;1508
61686;1786821007251;17.1;75;50.4;0.0;50.3;;;;707.8;171;50;;1;1;1509
61889;1786821007454;17.1;75;50.4;0.0;0.0;;;;707.8;171;50;;1;1;150A
62104;1786821007669;17.1;75;50.4;0.0;0.0;;;;707.8;171;50;;1;1;150B
62305;1786821007870;17.1;75;50.4;0.0;0.0;;;;707.8;171;50;;1;1;150D
63354;1786821008919;17.1;75;50.4;0.0;0.0;;;;707.8;171;50;;1;1;1502
63769;1786821009334;19.7;75;50.4;0.0;0.0;;;;707.8;197;50;;1;1;1505
63982;1786821009547;19.7;75;50.4;0.0;0.0;;;;707.8;197;50;;1;1;1506
64395;1786821009960;19.7;75;50.4;0.0;0.0;;;;707.8;197;50;;1;1;1508
64602;1786821010167;19.7;75;50.1;3.0;0.0;;;;707.8;197;150;;1;1;1509
64813;1786821010378;19.7;75;50.1;3.0;150.3;;;;707.8;197;150;;1;1;150A
65015;1786821010580;19.7;75;50.1;3.0;150.3;;;;707.8;197;150;;1;1;150B
65231;1786821010796;19.7;75;50.1;3.0;150.3;;;;707.8;197;150;;1;1;150D
66265;1786821011830;19.7;75;50.1;3.0;150.3;;;;707.8;197;150;;1;1;1502
66693;1786821012258;21.8;75;50.1;3.0;150.3;;;;707.8;218;150;;1;1;1505
66896;1786821012461;21.8;75;50.1;3.0;150.3;;;;707.9;218;150;;1;1;1506
67314;1786821012879;21.8;75;50.1;3.0;150.3;;;;707.9;218;150;;1;1;1508
67524;1786821013089;21.8;75;50.5;0.0;150.3;;;;707.9;218;0;;1;1;1509
67729;1786821013294;21.8;75;50.5;0.0;0.0;;;;707.9;218;0;;1;1;150A
67942;1786821013507;21.8;75;50.5;0.0;0.0;;;;707.9;218;0;;1;1;150B
68144;1786821013709;21.8;75;50.5;0.0;0.0;;;;707.9;218;0;;1;1;150D
69191;1786821014756;21.8;75;50.5;0.0;0.0;;;;707.9;218;0;;1;1;1502
69604;1786821015169;21.8;75;50.5;0.0;0.0;;;;707.9;218;0;;1;1;1505
69820;1786821015385;21.8;75;50.5;0.0;0.0;;;;707.9;218;0;;1;1;1506
70239;1786821015804;21.8;75;50.5;0.0;0.0;;;;707.9;218;0;;1;1;1508
70439;1786821016004;21.8;75;50.4;0.0;0.0;;;;707.9;218;0;;1;1;1509
70654;1786821016219;21.8;75;50.4;0.0;0.0;;;;707.9;218;0;;1;1;150A
70865;1786821016430;21.8;75;50.4;0.0;0.0;;;;707.9;218;0;;1;1;150B
71070;1786821016635;21.8;75;50.4;0.0;0.0;;;;707.9;218;0;;1;1;150D
72117;1786821017682;21.8;75;50.4;0.0;0.0;;;;707.9;218;0;;1;1;1502
72530;1786821018095;18.6;75;50.4;0.0;0.0;;;;707.9;186;0;;1;1;1505
72747;1786821018312;18.6;75;50.4;0.0;0.0;;;;707.9;186;0;;1;1;1506
73152;1786821018717;18.6;75;50.4;0.0;0.0;;;;707.9;186;0;;1;1;1508
73366;1786821018931;18.6;75;50.5;0.0;0.0;;;;707.9;186;0;;1;1;1509
73567;1786821019132;18.6;75;50.5;0.0;0.0;;;;707.9;186;0;;1;1;150A
73780;1786821019345;18.6;75;50.5;0.0;0.0;;;;707.9;186;0;;1;1;150B
73994;1786821019559;18.6;75;50.5;0.0;0.0;;;;707.9;186;0;;1;1;150D
75032;1786821020597;18.6;75;50.5;0.0;0.0;;;;707.9;186;0;;1;1;1502
75446;1786821021011;15.0;75;50.5;0.0;0.0;;;;707.9;150;0;;1;1;1505
75661;1786821021226;15.0;75;50.5;0.0;0.0;;;;707.9;150;0;;1;1;1506
76076;1786821021641;15.0;75;50.5;0.0;0.0;;;;707.9;150;0;;1;1;1508
76277;1786821021842;15.0;75;50.3;1.0;0.0;;;;707.9;150;50;;1;1;1509
76491;1786821022056;15.0;75;50.3;1.0;50.3;;;;707.9;150;50;;1;1;150A
76707;1786821022272;15.0;75;50.3;1.0;50.3;;;;707.9;150;50;;1;1;150B
76910;1786821022475;15.0;75;50.3;1.0;50.3;;;;707.9;150;50;;1;1;150D
77957;1786821023522;15.0;75;50.3;1.0;50.3;;;;707.9;150;50;;1;1;1502
78371;1786821023936;14.1;75;50.3;1.0;50.3;;;;707.9;141;50;;1;1;1505
78574;1786821024139;14.1;75;50.3;1.0;50.3;;;;707.9;141;50;;1;1;1506
79003;1786821024568;14.1;75;50.3;1.0;50.3;;;;707.9;141;50;;1;1;1508
79205;1786821024770;14.1;75;50.3;2.0;50.3;;;;707.9;141;100;;1;1;1509
79420;1786821024985;14.1;75;50.3;2.0;100.6;;;;707.9;141;100;;1;1;150A
79620;1786821025185;14.1;75;50.3;2.0;100.6;;;;707.9;141;100;;1;1;150B
79834;1786821025399;14.1;75;50.3;2.0;100.6;;;;707.9;141;100;;1;1;150D
80870;1786821026435;14.1;75;50.3;2.0;100.6;;;;707.9;141;100;;1;1;1502
81299;1786821026864;13.6;75;50.3;2.0;100.6;;;;707.9;136;100;;1;1;1505
81500;1786821027065;13.6;75;50.3;2.0;100.6;;;;707.9;136;100;;1;1;1506
81915;1786821027480;13.6;75;50.3;2.0;100.6;;;;707.9;136;100;;1;1;1508
82129;1786821027694;13.6;75;50.3;1.0;100.6;;;;707.9;136;50;;1;1;1509
82331;1786821027896;13.6;75;50.3;1.0;50.3;;;;707.9;136;50;;1;1;150A
82544;1786821028109;13.6;75;50.3;1.0;50.3;;;;707.9;136;50;;1;1;150B
82747;1786821028312;13.6;75;50.3;1.0;50.3;;;;707.9;136;50;;1;1;150D
83795;1786821029360;13.6;75;50.3;1.0;50.3;;;;707.9;136;50;;1;1;1502
84211;1786821029776;12.1;75;50.3;1.0;50.3;;;;707.9;121;50;;1;1;1505
84424;1786821029989;12.1;75;50.3;1.0;50.3;;;;707.9;121;50;;1;1;1506
84840;1786821030405;12.1;75;50.3;1.0;50.3;;;;707.9;121;50;;1;1;1508
85043;1786821030608;12.1;75;50.4;1.0;50.3;;;;707.9;121;50;;1;1;1509
85258;1786821030823;12.1;75;50.4;1.0;50.4;;;;707.9;121;50;;1;1;150A
85457;1786821031022;12.1;75;50.4;1.0;50.4;;;;707.9;121;50;;1;1;150B
85673;1786821031238;12.1;75;50.4;1.0;50.4;;;;707.9;121;50;;1;1;150D
86719;1786821032284;12.1;75;50.4;1.0;50.4;;;;707.9;121;50;;1;1;1502
87136;1786821032701;10.1;75;50.4;1.0;50.4;;;;707.9;101;50;;1;1;1505
87338;1786821032903;10.1;75;50.4;1.0;50.4;;;;707.9;101;50;;1;1;1506
87755;1786821033320;10.1;75;50.4;1.0;50.4;;;;707.9;101;50;;1;1;1508
87969;1786821033534;10.1;75;50.1;2.0;50.4;;;;707.9;101;100;;1;1;1509
88171;1786821033736;10.1;75;50.1;2.0;100.2;;;;707.9;101;100;;1;1;150A
88384;1786821033949;10.1;75;50.1;2.0;100.2;;;;707.9;101;100;;1;1;150B
88588;1786821034153;10.1;75;50.1;2.0;100.2;;;;707.9;101;100;;1;1;150D
89633;1786821035198;10.1;75;50.1;2.0;100.2;;;;707.9;101;100;;1;1;1502
90048;1786821035613;11.6;75;50.1;2.0;100.2;;;;707.9;116;100;;1;1;1505
90263;1786821035828;11.6;75;50.1;2.0;100.2;;;;707.9;116;100;;1;1;1506
90678;1786821036243;11.6;75;50.1;2.0;100.2;;;;707.9;116;100;;1;1;1508
90882;1786821036447;11.6;75;50.3;2.0;100.2;;;;707.9;116;100;;1;1;1509
91094;1786821036659;11.6;75;50.3;2.0;100.6;;;;707.9;116;100;;1;1;150A
91310;1786821036875;11.6;75;50.3;2.0;100.6;;;;707.9;116;100;;1;1;150B
91512;1786821037077;11.6;75;50.3;2.0;100.6;;;;707.9;116;100;;1;1;150D
92558;1786821038123;11.6;75;50.3;2.0;100.6;;;;707.9;116;100;;1;1;1502
92977;1786821038542;10.5;75;50.3;2.0;100.6;;;;707.9;105;100;;1;1;1505
93177;1786821038742;10.5;75;50.3;2.0;100.6;;;;708.0;105;100;;1;1;1506
93595;1786821039160;10.5;75;50.3;2.0;100.6;;;;708.0;105;100;;1;1;1508
93809;1786821039374;10.5;75;50.3;1.0;100.6;;;;708.0;105;50;;1;1;1509
94010;1786821039575;10.5;75;50.3;1.0;50.3;;;;708.0;105;50;;1;1;150A
94225;1786821039790;10.5;75;50.3;1.0;50.3;;;;708.0;105;50;;1;1;150B
94440;1786821040005;10.5;75;50.3;1.0;50.3;;;;708.0;105;50;;1;1;150D
95474;1786821041039;10.5;75;50.3;1.0;50.3;;;;708.0;105;50;;1;1;1502
95888;1786821041453;10.3;75;50.3;1.0;50.3;;;;708.0;103;50;;1;1;1505
96105;1786821041670;10.3;75;50.3;1.0;50.3;;;;708.0;103;50;;1;1;1506
96518;1786821042083;10.3;75;50.3;1.0;50.3;;;;708.0;103;50;;1;1;1508
96735;1786821042300;10.3;75;49.3;9.0;50.3;;;;708.0;103;443;;1;1;1509
96934;1786821042499;10.3;75;49.3;9.0;443.7;;;;708.0;103;443;;1;1;150A
97149;1786821042714;10.3;75;49.3;9.0;443.7;;;;708.0;103;443;;1;1;150B
97350;1786821042915;10.3;75;49.3;9.0;443.7;;;;708.0;103;443;;1;1;150D
98398;1786821043963;10.3;75;49.3;9.0;443.7;;;;708.0;103;443;;1;1;1502
98812;1786821044377;18.8;75;49.3;9.0;443.7;;;;708.0;188;443;;1;1;1505
99027;1786821044592;18.8;75;49.3;9.0;443.7;;;;708.0;188;443;;1;1;1506
99443;1786821045008;18.8;75;49.3;9.0;443.7;;;;708.0;188;443;;1;1;1508
99644;1786821045209;18.8;75;48.8;10.0;443.7;;;;708.0;188;488;;1;1;1509
99859;1786821045424;18.8;75;48.8;10.0;488.0;;;;708.0;188;488;;1;1;150A
100063;1786821045628;18.8;75;48.8;10.0;488.0;;;;708.0;188;488;;1;1;150B
100275;1786821045840;18.8;75;48.8;10.0;488.0;;;;708.0;188;488;;1;1;150D
101322;1786821046887;18.8;75;48.8;10.0;488.0;;;;708.0;188;488;;1;1;1502
101740;1786821047305;18.7;75;48.8;10.0;488.0;;;;708.0;187;488;;1;1;1505
101941;1786821047506;18.7;75;48.8;10.0;488.0;;;;708.0;187;488;;1;1;1506
102357;1786821047922;18.7;75;48.8;10.0;488.0;;;;708.0;187;488;;1;1;1508
102571;1786821048136;18.7;75;49.0;10.0;488.0;;;;708.0;187;490;;1;1;1509
102773;1786821048338;18.7;75;49.0;10.0;490.0;;;;708.0;187;490;;1;1;150A
102987;1786821048552;18.7;75;49.0;10.0;490.0;;;;708.0;187;490;;1;1;150B
