relative_ms;timestamp_ms;speed_kmh_candidate;battery_percent;voltage_v;current_a;power_w;electrical_power_w;power_provenance;motor_temp_c;battery_temp_c;trip_km;odometer_km;drive_raw_1505_b7;motor_load_raw_be;battery_state_raw_1509_b6;accessory_raw_b0;accessory_raw_b3;source_channel
8971;1787336572112;;;;;;;;;;;;;;;;;1502
9389;1787336572530;0.0;;;;;;;;;;;0;;;;;1505
9804;1787336572945;0.0;;;;;;;;;;715.7;0;;;;;1506
10222;1787336573363;0.0;;;;;;;;;;715.7;0;;;0;2;1508
10434;1787336573575;0.0;54;48.2;0.0;0.0;0.0;1509_direct;;;;715.7;0;0;;0;2;1509
10644;1787336573785;0.0;54;48.2;0.0;0.0;0.0;1509_direct_carried;;;;715.7;0;0;;0;2;150A
10852;1787336573993;0.0;54;48.2;0.0;0.0;0.0;1509_direct_carried;;;;715.7;0;0;;0;2;150B
11055;1787336574196;0.0;54;48.2;0.0;0.0;0.0;1509_direct_carried;;;;715.7;0;0;;0;2;150D
12105;1787336575246;0.0;54;48.2;0.0;0.0;0.0;1509_direct_carried;;;;715.7;0;0;;0;2;1502
12514;1787336575655;0.0;54;48.2;0.0;0.0;0.0;1509_direct_carried;;;;715.7;0;0;;0;2;1505
12723;1787336575864;0.0;54;48.2;0.0;0.0;0.0;1509_direct_carried;;;;715.7;0;0;;0;2;1506
13144;1787336576285;0.0;54;48.2;0.0;0.0;0.0;1509_direct_carried;;;;715.7;0;0;;0;2;1508
13353;1787336576494;0.0;54;48.2;0.0;0.0;0.0;1509_direct;;;;715.7;0;0;;0;2;1509
13564;1787336576705;0.0;54;48.2;0.0;0.0;0.0;1509_direct_carried;;;;715.7;0;0;;0;2;150A
13775;1787336576916;0.0;54;48.2;0.0;0.0;0.0;1509_direct_carried;;;;715.7;0;0;;0;2;150B
13974;1787336577115;0.0;54;48.2;0.0;0.0;0.0;1509_direct_carried;;;;715.7;0;0;;0;2;150D
15024;1787336578165;0.0;54;48.2;0.0;0.0;0.0;1509_direct_carried;;;;715.7;0;0;;0;2;1502
15436;1787336578577;0.0;54;48.2;0.0;0.0;0.0;1509_direct_carried;;;;715.7;0;0;;0;2;1505
15644;1787336578785;0.0;54;48.2;0.0;0.0;0.0;1509_direct_carried;;;;715.7;0;0;;0;2;1506
