relative_ms;timestamp_ms;speed_kmh_candidate;battery_percent;voltage_v;current_a;power_w;motor_temp_c;battery_temp_c;trip_km;odometer_km;drive_raw_1505_b7;motor_load_raw_be;battery_state_raw_1509_b6;accessory_raw_b0;accessory_raw_b3;source_channel
15447;1786641449470;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150D
15889;1786641449912;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1507
16507;1786641450530;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1502
16518;1786641450541;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1508
16904;1786641450927;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1505
17118;1786641451141;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1506
17159;1786641451182;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1509
17534;1786641451557;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1508
17736;1786641451759;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1509
17813;1786641451836;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150A
17954;1786641451977;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150A
18151;1786641452174;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150B
18367;1786641452390;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150D
18475;1786641452498;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150B
19152;1786641453175;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150C
19414;1786641453437;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1502
19781;1786641453804;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150D
19826;1786641453849;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1505
20031;1786641454054;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1506
20433;1786641454456;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150E
20444;1786641454467;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1508
20660;1786641454683;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1509
20866;1786641454889;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150A
21076;1786641455099;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150B
21085;1786641455108;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150F
21289;1786641455312;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150D
21738;1786641455761;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1510
22325;1786641456348;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1502
22402;1786641456425;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1511
22743;1786641456766;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1505
22955;1786641456978;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1506
23054;1786641457077;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1512
23372;1786641457395;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1508
23586;1786641457609;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1509
23741;1786641457764;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1513
23786;1786641457809;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150A
24002;1786641458025;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150B
24206;1786641458229;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150D
24372;1786641458395;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;151C
25034;1786641459057;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1802
25465;1786641459488;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1502
25664;1786641459687;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;0203
25880;1786641459903;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1505
26082;1786641460105;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1506
26499;1786641460522;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1508
26711;1786641460734;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1509
26914;1786641460937;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150A
27126;1786641461149;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150B
27341;1786641461364;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150D
28377;1786641462400;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1502
28795;1786641462818;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1505
29007;1786641463030;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1506
29427;1786641463450;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1508
29642;1786641463665;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1509
29840;1786641463863;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150A
30056;1786641464079;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150B
30259;1786641464282;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150D
31301;1786641465324;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1502
31717;1786641465740;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1505
31931;1786641465954;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1506
32348;1786641466371;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1508
32550;1786641466573;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1509
32765;1786641466788;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150A
32966;1786641466989;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150B
33181;1786641467204;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150D
34226;1786641468249;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1502
34647;1786641468670;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1505
34846;1786641468869;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1506
35261;1786641469284;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1508
35477;1786641469500;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1509
35679;1786641469702;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150A
35893;1786641469916;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150B
36108;1786641470131;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150D
37141;1786641471164;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1502
37558;1786641471581;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1505
37770;1786641471793;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1506
38185;1786641472208;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1508
38414;1786641472437;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1509
38614;1786641472637;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150A
38818;1786641472841;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150B
39020;1786641473043;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150D
40067;1786641474090;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1502
40482;1786641474505;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1505
40700;1786641474723;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1506
41115;1786641475138;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1508
41326;1786641475349;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1509
41529;1786641475552;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150A
41767;1786641475790;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150B
41945;1786641475968;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150D
42993;1786641477016;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1502
43478;1786641477501;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1505
43611;1786641477634;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1506
44041;1786641478064;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1508
44241;1786641478264;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1509
44443;1786641478466;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150A
44658;1786641478681;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150B
44871;1786641478894;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150D
45917;1786641479940;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1502
46344;1786641480367;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1505
46537;1786641480560;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1506
46952;1786641480975;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1508
47176;1786641481199;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1509
47368;1786641481391;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150A
47594;1786641481617;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150B
47782;1786641481805;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;150D
48829;1786641482852;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1502
49259;1786641483282;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1505
49460;1786641483483;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;1;1506
49878;1786641483901;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1508
50080;1786641484103;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1509
50293;1786641484316;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150A
50508;1786641484531;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150B
50710;1786641484733;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150D
51756;1786641485779;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1502
52174;1786641486197;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1505
52397;1786641486420;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1506
52815;1786641486838;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1508
53004;1786641487027;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1509
53228;1786641487251;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150A
53420;1786641487443;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150B
53647;1786641487670;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150D
54714;1786641488737;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1502
55110;1786641489133;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1505
55321;1786641489344;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1506
55716;1786641489739;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1508
55940;1786641489963;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1509
56133;1786641490156;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150A
56357;1786641490380;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150B
56562;1786641490585;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150D
57606;1786641491629;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1502
58022;1786641492045;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1505
58269;1786641492292;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1506
58640;1786641492663;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1508
58854;1786641492877;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1509
59056;1786641493079;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150A
59282;1786641493305;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150B
59497;1786641493520;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150D
60517;1786641494540;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1502
60934;1786641494957;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1505
61162;1786641495185;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1506
61586;1786641495609;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1508
61767;1786641495790;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1509
61995;1786641496018;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150A
62196;1786641496219;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150B
62397;1786641496420;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150D
63457;1786641497480;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1502
63882;1786641497905;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1505
64063;1786641498086;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1506
64490;1786641498513;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1508
64692;1786641498715;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1509
64908;1786641498931;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150A
65111;1786641499134;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150B
65324;1786641499347;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150D
66360;1786641500383;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1502
66776;1786641500799;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1505
66989;1786641501012;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1506
67403;1786641501426;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1508
67641;1786641501664;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1509
67820;1786641501843;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150A
68035;1786641502058;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150B
68261;1786641502284;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150D
69296;1786641503319;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1502
69712;1786641503735;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1505
69912;1786641503935;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1506
70330;1786641504353;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1508
70543;1786641504566;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1509
70744;1786641504767;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150A
70960;1786641504983;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150B
71162;1786641505185;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150D
72208;1786641506231;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1502
72625;1786641506648;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1505
72829;1786641506852;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1506
73255;1786641507278;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1508
73457;1786641507480;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1509
73672;1786641507695;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150A
73873;1786641507896;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150B
74109;1786641508132;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150D
75133;1786641509156;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1502
75559;1786641509582;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1505
75761;1786641509784;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1506
76193;1786641510216;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1508
76381;1786641510404;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1509
76583;1786641510606;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150A
76798;1786641510821;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150B
77022;1786641511045;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150D
78047;1786641512070;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1502
78464;1786641512487;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1505
78690;1786641512713;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1506
79105;1786641513128;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1508
79296;1786641513319;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1509
79521;1786641513544;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150A
79746;1786641513769;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150B
79924;1786641513947;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150D
80982;1786641515005;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1502
81387;1786641515410;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1505
81634;1786641515657;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1506
82018;1786641516041;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1508
82220;1786641516243;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1509
82434;1786641516457;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150A
82638;1786641516661;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150B
82852;1786641516875;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150D
83898;1786641517921;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1502
84316;1786641518339;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1505
84549;1786641518572;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1506
84967;1786641518990;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1508
85145;1786641519168;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1509
85362;1786641519385;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150A
85562;1786641519585;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150B
85776;1786641519799;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150D
86812;1786641520835;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1502
87237;1786641521260;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1505
87465;1786641521488;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1506
87857;1786641521880;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1508
88082;1786641522105;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1509
88273;1786641522296;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150A
88485;1786641522508;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150B
88710;1786641522733;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150D
89736;1786641523759;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1502
90150;1786641524173;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1505
90365;1786641524388;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1506
90792;1786641524815;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1508
90983;1786641525006;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1509
91228;1786641525251;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150A
91410;1786641525433;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150B
91625;1786641525648;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150D
92659;1786641526682;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1502
93076;1786641527099;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1505
93290;1786641527313;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1506
93707;1786641527730;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1508
93919;1786641527942;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1509
94131;1786641528154;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150A
94324;1786641528347;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150B
94539;1786641528562;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150D
95585;1786641529608;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1502
96012;1786641530035;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1505
96214;1786641530237;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1506
96632;1786641530655;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1508
96845;1786641530868;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1509
97050;1786641531073;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150A
97250;1786641531273;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150B
97466;1786641531489;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150D
98531;1786641532554;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1502
98941;1786641532964;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1505
99128;1786641533151;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1506
99556;1786641533579;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1508
99772;1786641533795;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1509
99963;1786641533986;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150A
100187;1786641534210;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150B
100376;1786641534399;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150D
101424;1786641535447;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1502
101852;1786641535875;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1505
102054;1786641536077;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1506
102469;1786641536492;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1508
102672;1786641536695;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1509
102886;1786641536909;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150A
103113;1786641537136;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150B
103303;1786641537326;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150D
104349;1786641538372;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1502
104763;1786641538786;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1505
104979;1786641539002;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1506
105406;1786641539429;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1508
105600;1786641539623;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;1509
105813;1786641539836;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150A
106036;1786641540059;0.0;100;53.2;0.0;0.0;;;;699.7;0;0;;0;2;150B
